,BTC_BH__always_on,ETH_BH__always_on,TOP20_EQ__always_on,TOP20_MOM_top4_monthly__always_on,TOP20_MOM_top4_biweekly__always_on,TOP20_MOM_top6_monthly__always_on,TOP20_MOM_top6_biweekly__always_on,TOP20_MOM_top8_monthly__always_on,TOP20_MOM_top8_biweekly__always_on,TOP20_SECTOR_top2_monthly__always_on,TOP20_SECTOR_top2_biweekly__always_on,TOP20_SECTOR_top3_monthly__always_on,TOP20_SECTOR_top3_biweekly__always_on,TOP20_SECTOR_top4_monthly__always_on,TOP20_SECTOR_top4_biweekly__always_on,BTC_BH__bull_only,ETH_BH__bull_only,TOP20_EQ__bull_only,TOP20_MOM_top4_monthly__bull_only,TOP20_MOM_top4_biweekly__bull_only,TOP20_MOM_top6_monthly__bull_only,TOP20_MOM_top6_biweekly__bull_only,TOP20_MOM_top8_monthly__bull_only,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top2_monthly__bull_only,TOP20_SECTOR_top2_biweekly__bull_only,TOP20_SECTOR_top3_monthly__bull_only,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_monthly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only
2024-06-19,220929.0705995661,487124.3453330203,167756.7556016035,45514.202676538735,112606.41448191728,148843.7178395689,267162.7809506956,153908.49613005508,268856.63944823644,101650.61920387988,28962.429768765927,102040.01438518308,86318.82847896044,106122.01509891823,104916.4728760172,189032.19520010834,367413.0175245014,244191.69008216765,71769.89441771775,172328.32789516053,194522.90248525902,210454.98691108165,223632.92903659376,182894.22458806363,116605.68787076531,52166.854835651226,132776.3445195968,78359.00400418603,154883.85372442668,109535.36026678278
2024-06-20,220480.92322893688,480516.6606189541,167801.4940341938,45791.1506215956,112911.61930585738,148962.49240045232,266071.06570376956,153707.0883154202,267789.2285770164,101018.78158764653,29148.919588829256,101877.40025722531,86101.57204961404,105410.1587912968,104452.94097849555,188649.12887430357,362431.34740736074,244256.81266651113,72206.60479836958,172328.32789516053,194678.12819891228,210454.98691108165,223340.27839903836,182894.22458806363,115880.89287747812,52166.854835651226,132564.74802377538,78359.00400418603,153844.90767614747,109535.36026678278
2024-06-21,217987.37847382194,481199.69185327395,167386.41379106874,46552.30008150947,113131.50988103522,150230.51369876246,266382.5121081943,154112.6610457269,266685.5131371794,99539.48830540142,28614.001913438053,100627.80546771167,85152.64871575433,104422.22872062428,104079.18388107758,186517.7027181476,362946.2987763087,243652.60960044127,73406.83710304929,172328.32789516053,196335.2971203865,210454.98691108165,223929.58581153635,182894.22458806363,114183.9626266862,52166.854835651226,130938.75228786681,78359.00400418603,152403.03516351775,109535.36026678278
2024-06-22,218519.7531941334,478288.53110301954,167329.8653325052,46557.47295802728,115618.26036125804,149466.52365791812,270286.72012407857,153840.20360306554,268779.5575429979,97600.33806471033,28949.859573228096,99985.4170400556,86290.34138649872,104191.37828175607,105107.89116609927,186972.76469424425,360751.51449962205,243570.29599334596,73414.99404702912,172328.32789516053,195336.84342430872,210454.98691108165,223533.6982713924,182894.22458806363,111959.52022317241,52166.854835651226,130102.86464418327,78359.00400418603,152066.11161779962,109535.36026678278
2024-06-23,214871.03324337048,467855.2213638604,164451.9528320544,46214.114026047246,114426.22727251837,147306.96261583056,266374.8837515626,151580.98871138596,264558.16241122765,95208.41709409299,28687.40023360587,98134.24448705817,85045.08629797463,102130.71986419153,103188.79394669262,183853.9206776725,352885.6265828153,239381.12152538815,72873.56229943332,172328.32789516053,192514.52691610545,210454.98691108165,220251.0020184028,182894.22458806363,109215.69443739994,52166.854835651226,127694.08485183449,78359.00400418603,149058.60448909894,109535.36026678278
2024-06-24,204986.8889760303,458496.16311452945,163111.3827382232,46592.01587833108,114549.96300385064,149505.00034805053,264891.89241352136,151897.77958507068,262945.8149610748,97522.43337648282,27653.726688538696,97434.38137259718,82865.96592865017,101123.13196247934,101350.47893346322,175405.1757416079,345829.6390739046,237429.74808762528,73469.46367622822,172328.32789516053,195387.12836445408,210454.98691108165,220711.3071526581,182894.22458806363,111870.15402127149,52166.854835651226,126783.41008799672,78359.00400418603,147588.04159941175,109535.36026678278
2024-06-25,210186.10806314234,464626.31671476824,168078.9795325226,48138.92787444352,120552.35648948736,154670.103138666,275520.36863754946,156459.99275569918,273099.4320787153,103292.38161843392,28309.682093616007,102266.81536397616,84909.83421203072,105242.8294708629,105758.48223552002,179849.35166069824,350451.2886115684,244660.7287566096,75908.7398604888,172328.32789516053,202137.36815319798,210454.98691108165,227340.31802529268,182894.22458806363,118488.99007953468,52166.854835651226,133071.46212693013,78359.00400418603,153600.69246815564,109535.36026678278
2024-06-26,206804.35010929676,461127.83106101217,166134.6982591426,47648.43730898141,122646.23634691146,153113.51495167083,277942.39781889814,154849.9536690715,273688.2675944795,100993.04330047038,28411.574393395556,100316.70497229436,85395.32101605777,103506.64083911637,105478.56237872106,176958.70077431275,347813.7079474273,241830.57548833053,75135.30093316582,172328.32789516053,200103.07301126307,210454.98691108165,225000.89060017056,182894.22458806363,115851.3679153648,52166.854835651226,130533.94259817175,78359.00400418603,151066.74523932865,109535.36026678278
2024-06-27,209505.78406688749,471440.90366056963,170653.89253024448,48321.702686829,124667.37554476826,157683.18050116833,282712.2704929048,158770.09542838793,278833.6439545155,104034.91444186747,28838.48952667832,102426.95373595449,86801.77681926619,105498.25037637018,107262.92950451822,179267.82596026568,355588.9465988341,248408.84819581412,76196.95163210544,172328.32789516053,206075.13967942607,210454.98691108165,230696.95550833392,182894.22458806363,119340.76600890144,52166.854835651226,133279.83712351078,78359.00400418603,153973.4763257735,109535.36026678278
2024-06-28,205132.32592434713,461697.23470707686,165863.06582395415,46144.81673264445,118764.15129745283,150063.15141409388,271583.072149534,151483.7288510703,268320.0325064904,99056.41801161626,27602.650408655976,97115.0264865349,84022.85734618771,100829.68924805237,103102.97567794142,175529.49198461015,348242.9931283853,241435.17928987686,72764.28960786719,172328.32789516053,196116.57242140122,210454.98691108165,220109.68098683545,182894.22458806363,113629.82194030462,52166.854835651226,126367.85963329216,78359.00400418603,147159.76535140196,109535.36026678278
