candidate_id,frequency,score_family,include_btc,stop_kind,stop_lookback,ma_window,stop_confirm_days,risk_off_asset,initial_asset,multiple_2bps,cagr_2bps,sharpe_2bps,dd_2bps,turnover_2bps,multiple_20bps,sharpe_20bps,dd_20bps
overlay__14D__ctrend_lite_breakout__btc1__trailing9__c1__robtc__inbtc,14D,ctrend_lite_breakout,True,trailing,9.0,,1,btc,btc,4.31993622102214,0.3631426779670972,0.7781801971539675,-0.7316738180153113,44.248839907192576,2.9630310645825713,0.6625585383379495,-0.748998626816609
overlay__21D__ctrend_lite_breakout__btc0__trailing15__c1__rocash__incash,21D,ctrend_lite_breakout,False,trailing,15.0,,1,cash,cash,4.302886979141078,0.3620018995862948,0.8103818090646357,-0.5188723267040747,17.572505800464036,3.7050537654309084,0.7537538890595317,-0.5506826646313641
overlay__21D__ctrend_lite_breakout__btc0__trailing15__c1__rocash__inbtc,21D,ctrend_lite_breakout,False,trailing,15.0,,1,cash,btc,4.302886979141078,0.3620018995862948,0.8103818090646357,-0.5188723267040747,17.572505800464036,3.7050537654309084,0.7537538890595317,-0.5506826646313641
overlay__21D__ctrend_lite_relative_strength__btc1__ma125__c1__rocash__incash,21D,ctrend_lite_relative_strength,True,ma,,125.0,1,cash,cash,4.278053539064031,0.3603338826885709,0.7523292134324377,-0.673040195924809,15.87877030162413,3.7368464941746473,0.7146423427966663,-0.6832643040114756
overlay__21D__ctrend_lite_relative_strength__btc1__ma125__c1__rocash__inbtc,21D,ctrend_lite_relative_strength,True,ma,,125.0,1,cash,btc,4.278053539064031,0.3603338826885709,0.7523292134324377,-0.673040195924809,15.87877030162413,3.7368464941746473,0.7146423427966663,-0.6832643040114756
overlay__14D__ctrend_lite_breakout__btc1__trailing7__c1__robtc__incash,14D,ctrend_lite_breakout,True,trailing,7.0,,1,btc,cash,4.253198573394865,0.35865675981960976,0.774529101988992,-0.7305496604707293,47.21287703016241,2.8445014926256538,0.6498683807635198,-0.7497592900900265
overlay__14D__ctrend_lite_breakout__btc1__trailing7__c1__robtc__inbtc,14D,ctrend_lite_breakout,True,trailing,7.0,,1,btc,btc,4.253198573394865,0.35865675981960976,0.774529101988992,-0.7305496604707293,47.21287703016241,2.8445014926256538,0.6498683807635198,-0.7497592900900265
overlay__14D__ctrend_lite_relative_strength__btc0__trailing11__c2__robtc__incash,14D,ctrend_lite_relative_strength,False,trailing,11.0,,2,btc,cash,4.250765948010264,0.35849220035829377,0.7658333114710452,-0.6940574137896001,43.40197215777262,2.9367020109520143,0.6634672845666723,-0.7318062719107566
overlay__14D__ctrend_lite_relative_strength__btc0__trailing11__c2__robtc__inbtc,14D,ctrend_lite_relative_strength,False,trailing,11.0,,2,btc,btc,4.250765948010264,0.35849220035829377,0.7658333114710452,-0.6940574137896001,43.40197215777262,2.9367020109520143,0.6634672845666723,-0.7318062719107566
overlay__21D__ctrend_lite_breakout__btc1__trailing11__c1__rocash__incash,21D,ctrend_lite_breakout,True,trailing,11.0,,1,cash,cash,4.221637848783582,0.35651598677463414,0.8165171304967394,-0.37783070357772164,17.995939675174014,3.6220592354462253,0.7556868969202405,-0.3845212991225956
overlay__21D__ctrend_lite_breakout__btc1__trailing11__c1__rocash__inbtc,21D,ctrend_lite_breakout,True,trailing,11.0,,1,cash,btc,4.221637848783582,0.35651598677463414,0.8165171304967394,-0.37783070357772164,17.995939675174014,3.6220592354462253,0.7556868969202405,-0.3845212991225956
overlay__21D__ctrend_lite_breakout__btc1__ma200__c2__robtc__incash,21D,ctrend_lite_breakout,True,ma,,200.0,2,btc,cash,4.187733123987623,0.35420211696810355,0.7614260630428202,-0.8450866351067903,22.65371229698376,3.452631491290083,0.7171466268633828,-0.8484041078468331
overlay__21D__ctrend_lite_breakout__btc1__ma200__c2__robtc__inbtc,21D,ctrend_lite_breakout,True,ma,,200.0,2,btc,btc,4.187733123987623,0.35420211696810355,0.7614260630428202,-0.8450866351067903,22.65371229698376,3.452631491290083,0.7171466268633828,-0.8484041078468331
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c2__rocash__incash,21D,ctrend_lite_acceleration,False,ma,,100.0,2,cash,cash,4.1710358477094776,0.35305715959925443,0.7966986161060583,-0.5410223738008155,15.455336426914153,3.6565507093952143,0.7471077696792384,-0.5459634778456034
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c2__rocash__inbtc,21D,ctrend_lite_acceleration,False,ma,,100.0,2,cash,btc,4.1710358477094776,0.35305715959925443,0.7966986161060583,-0.5410223738008155,15.455336426914153,3.6565507093952143,0.7471077696792384,-0.5459634778456034
overlay__21D__ctrend_lite_breakout__btc0__trailing7__c2__rocash__incash,21D,ctrend_lite_breakout,False,trailing,7.0,,2,cash,cash,4.167194237715885,0.35279322349081665,0.8197524609401537,-0.4792115315916695,18.842807424593968,3.549669778797321,0.754423046118977,-0.5110449420807112
overlay__21D__ctrend_lite_breakout__btc0__trailing7__c2__rocash__inbtc,21D,ctrend_lite_breakout,False,trailing,7.0,,2,cash,btc,4.167194237715885,0.35279322349081665,0.8197524609401537,-0.4792115315916695,18.842807424593968,3.549669778797321,0.754423046118977,-0.5110449420807112
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c1__robtc__incash,21D,ctrend_lite_acceleration,False,ma,,100.0,1,btc,cash,4.141269216993461,0.3510070240420138,0.7625969987419711,-0.6969915637551137,20.536542923433874,3.476476032130285,0.7095115253021973,-0.6980828306323466
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c1__robtc__inbtc,21D,ctrend_lite_acceleration,False,ma,,100.0,1,btc,btc,4.141269216993461,0.3510070240420138,0.7625969987419711,-0.6969915637551137,20.536542923433874,3.476476032130285,0.7095115253021973,-0.6980828306323466
overlay__14D__ctrend_lite_breakout__btc0__ma125__c1__robtc__incash,14D,ctrend_lite_breakout,False,ma,,125.0,1,btc,cash,4.12803075214691,0.35009150946258205,0.756545021900503,-0.7935092103701136,30.27552204176334,3.1894058879236953,0.6968410745660335,-0.7979312146699953
overlay__14D__ctrend_lite_breakout__btc0__ma125__c1__robtc__inbtc,14D,ctrend_lite_breakout,False,ma,,125.0,1,btc,btc,4.12803075214691,0.35009150946258205,0.756545021900503,-0.7935092103701136,30.27552204176334,3.1894058879236953,0.6968410745660335,-0.7979312146699953
overlay__14D__ctrend_lite_breakout__btc1__ma125__c2__robtc__incash,14D,ctrend_lite_breakout,True,ma,,125.0,2,btc,cash,4.120707721343353,0.3495840859130037,0.7553840149831286,-0.7970801139099797,30.27552204176334,3.1837479558576223,0.6953544747011364,-0.8007079086162601
overlay__14D__ctrend_lite_breakout__btc1__ma125__c2__robtc__inbtc,14D,ctrend_lite_breakout,True,ma,,125.0,2,btc,btc,4.120707721343353,0.3495840859130037,0.7553840149831286,-0.7970801139099797,30.27552204176334,3.1837479558576223,0.6953544747011364,-0.8007079086162601
overlay__14D__ctrend_lite_breakout__btc1__ma200__c2__robtc__incash,14D,ctrend_lite_breakout,True,ma,,200.0,2,btc,cash,4.101657922637731,0.3482607596855769,0.7554109116298081,-0.7894205899072926,29.42865429234339,3.1919797185303467,0.6978189465304452,-0.7939411573977686
overlay__14D__ctrend_lite_breakout__btc1__ma200__c2__robtc__inbtc,14D,ctrend_lite_breakout,True,ma,,200.0,2,btc,btc,4.101657922637731,0.3482607596855769,0.7554109116298081,-0.7894205899072926,29.42865429234339,3.1919797185303467,0.6978189465304452,-0.7939411573977686
overlay__14D__ctrend_lite_breakout__btc1__trailing13__c1__rocash__incash,14D,ctrend_lite_breakout,True,trailing,13.0,,1,cash,cash,4.100862551656713,0.348205402628013,0.7726771412871396,-0.6146283246587536,26.041183294663572,3.2854308408002217,0.6957521065493387,-0.6349111213926564
overlay__14D__ctrend_lite_breakout__btc1__trailing13__c1__rocash__inbtc,14D,ctrend_lite_breakout,True,trailing,13.0,,1,cash,btc,4.100862551656713,0.348205402628013,0.7726771412871396,-0.6146283246587536,26.041183294663572,3.2854308408002217,0.6957521065493387,-0.6349111213926564
overlay__14D__ctrend_lite_breakout__btc0__ma200__c2__rocash__incash,14D,ctrend_lite_breakout,False,ma,,200.0,2,cash,cash,4.094645961640458,0.3477724420823405,0.7455656101138034,-0.762093003926468,24.770881670533644,3.315636075291383,0.6940722181506446,-0.7713472682157223
overlay__14D__ctrend_lite_breakout__btc0__ma200__c2__rocash__inbtc,14D,ctrend_lite_breakout,False,ma,,200.0,2,cash,btc,4.094645961640458,0.3477724420823405,0.7455656101138034,-0.762093003926468,24.770881670533644,3.315636075291383,0.6940722181506446,-0.7713472682157223
overlay__21D__ctrend_lite_breakout__btc1__trailing7__c1__robtc__incash,21D,ctrend_lite_breakout,True,trailing,7.0,,1,btc,cash,4.077302216708375,0.34656177435335156,0.7640704077027526,-0.6960624830221374,35.356728538283065,3.016732920578483,0.6686322397627228,-0.7136275892298534
overlay__21D__ctrend_lite_breakout__btc1__trailing7__c1__robtc__inbtc,21D,ctrend_lite_breakout,True,trailing,7.0,,1,btc,btc,4.077302216708375,0.34656177435335156,0.7640704077027526,-0.6960624830221374,35.356728538283065,3.016732920578483,0.6686322397627228,-0.7136275892298534
overlay__21D__ctrend_lite_relative_strength__btc1__trailing11__c2__rocash__incash,21D,ctrend_lite_relative_strength,True,trailing,11.0,,2,cash,cash,4.070111646754687,0.34605865110630263,0.7706428777945363,-0.6722078546419337,17.572505800464036,3.5045918330829333,0.7193592397527101,-0.6826719603438423
overlay__21D__ctrend_lite_relative_strength__btc1__trailing11__c2__rocash__inbtc,21D,ctrend_lite_relative_strength,True,trailing,11.0,,2,cash,btc,4.070111646754687,0.34605865110630263,0.7706428777945363,-0.6722078546419337,17.572505800464036,3.5045918330829333,0.7193592397527101,-0.6826719603438423
overlay__21D__ctrend_lite_breakout__btc1__trailing15__c1__rocash__incash,21D,ctrend_lite_breakout,True,trailing,15.0,,1,cash,cash,4.05509206990601,0.34500546878584526,0.7948764185887396,-0.4796914084952286,17.572505800464036,3.4916869105805173,0.7368720155333541,-0.5017158380153244
overlay__21D__ctrend_lite_breakout__btc1__trailing15__c1__rocash__inbtc,21D,ctrend_lite_breakout,True,trailing,15.0,,1,cash,btc,4.05509206990601,0.34500546878584526,0.7948764185887396,-0.4796914084952286,17.572505800464036,3.4916869105805173,0.7368720155333541,-0.5017158380153244
overlay__14D__ctrend_lite_breakout__btc0__trailing11__c2__rocash__incash,14D,ctrend_lite_breakout,False,trailing,11.0,,2,cash,cash,4.051213829294954,0.3447330246562885,0.7633981130574675,-0.7278627878038513,24.770881670533644,3.2809104442682897,0.6931445205199477,-0.7469520068858331
overlay__14D__ctrend_lite_breakout__btc0__trailing11__c2__rocash__inbtc,14D,ctrend_lite_breakout,False,trailing,11.0,,2,cash,btc,4.051213829294954,0.3447330246562885,0.7633981130574675,-0.7278627878038513,24.770881670533644,3.2809104442682897,0.6931445205199477,-0.7469520068858331
overlay__14D__ctrend_lite_breakout__btc0__trailing9__c1__rocash__incash,14D,ctrend_lite_breakout,False,trailing,9.0,,1,cash,cash,4.007200781987643,0.3416266365442864,0.803745344914039,-0.4709965873599986,24.347447795823665,3.257112527551497,0.719541714683425,-0.5095577010609473
overlay__14D__ctrend_lite_breakout__btc0__trailing9__c1__rocash__inbtc,14D,ctrend_lite_breakout,False,trailing,9.0,,1,cash,btc,4.007200781987643,0.3416266365442864,0.803745344914039,-0.4709965873599986,24.347447795823665,3.257112527551497,0.719541714683425,-0.5095577010609473
overlay__21D__ctrend_lite_breakout__btc1__trailing13__c1__rocash__incash,21D,ctrend_lite_breakout,True,trailing,13.0,,1,cash,cash,4.001242234960478,0.34120402513044024,0.7883644187334274,-0.5819658763366761,17.572505800464036,3.4453462453272894,0.7305567347697585,-0.5923800246444482
overlay__21D__ctrend_lite_breakout__btc1__trailing13__c1__rocash__inbtc,21D,ctrend_lite_breakout,True,trailing,13.0,,1,cash,btc,4.001242234960478,0.34120402513044024,0.7883644187334274,-0.5819658763366761,17.572505800464036,3.4453462453272894,0.7305567347697585,-0.5923800246444482
overlay__14D__ctrend_lite_breakout__btc0__ma150__c2__robtc__incash,14D,ctrend_lite_breakout,False,ma,,150.0,2,btc,cash,3.9888895513899856,0.3403263252799795,0.7498386861744996,-0.8031670570041642,29.42865429234339,3.1042214606006024,0.6925750476597472,-0.807382238329424
overlay__14D__ctrend_lite_breakout__btc0__ma150__c2__robtc__inbtc,14D,ctrend_lite_breakout,False,ma,,150.0,2,btc,btc,3.9888895513899856,0.3403263252799795,0.7498386861744996,-0.8031670570041642,29.42865429234339,3.1042214606006024,0.6925750476597472,-0.807382238329424
overlay__14D__ctrend_lite_breakout__btc0__trailing7__c1__robtc__incash,14D,ctrend_lite_breakout,False,trailing,7.0,,1,btc,cash,3.9855419688541622,0.3400880992933306,0.7538889054794244,-0.7737484499733608,51.0237819025522,2.5803327343095854,0.620647574365269,-0.7906350959540194
overlay__14D__ctrend_lite_breakout__btc0__trailing7__c1__robtc__inbtc,14D,ctrend_lite_breakout,False,trailing,7.0,,1,btc,btc,3.9855419688541622,0.3400880992933306,0.7538889054794244,-0.7737484499733608,51.0237819025522,2.5803327343095854,0.620647574365269,-0.7906350959540194
overlay__14D__ctrend_lite_breakout__btc1__trailing20__c2__robtc__incash,14D,ctrend_lite_breakout,True,trailing,20.0,,2,btc,cash,3.9744893380255983,0.3393004326532638,0.7389451815595558,-0.7423503421517963,37.47389791183295,2.888090183910244,0.657311868983751,-0.7549500243568011
overlay__14D__ctrend_lite_breakout__btc1__trailing20__c2__robtc__inbtc,14D,ctrend_lite_breakout,True,trailing,20.0,,2,btc,btc,3.9744893380255983,0.3393004326532638,0.7389451815595558,-0.7423503421517963,37.47389791183295,2.888090183910244,0.657311868983751,-0.7549500243568011
overlay__21D__ctrend_lite_acceleration__btc0__ma125__c1__rocash__incash,21D,ctrend_lite_acceleration,False,ma,,125.0,1,cash,cash,3.9713814996516748,0.339078641310129,0.7719396559155931,-0.5410223738008155,15.87877030162413,3.4689708528636842,0.7226578416755293,-0.5459634778456035
overlay__21D__ctrend_lite_acceleration__btc0__ma125__c1__rocash__inbtc,21D,ctrend_lite_acceleration,False,ma,,125.0,1,cash,btc,3.9713814996516748,0.339078641310129,0.7719396559155931,-0.5410223738008155,15.87877030162413,3.4689708528636842,0.7226578416755293,-0.5459634778456035
overlay__21D__ctrend_lite_relative_strength__btc1__ma150__c2__rocash__incash,21D,ctrend_lite_relative_strength,True,ma,,150.0,2,cash,cash,3.9464809285773708,0.33729665099988937,0.7303082015838022,-0.7378353460349483,16.302204176334108,3.4347644677478693,0.6921728366920231,-0.7480342026346259
overlay__21D__ctrend_lite_relative_strength__btc1__ma150__c2__rocash__inbtc,21D,ctrend_lite_relative_strength,True,ma,,150.0,2,cash,btc,3.9464809285773708,0.33729665099988937,0.7303082015838022,-0.7378353460349483,16.302204176334108,3.4347644677478693,0.6921728366920231,-0.7480342026346259
overlay__21D__ctrend_lite_relative_strength__btc1__trailing11__c1__robtc__incash,21D,ctrend_lite_relative_strength,True,trailing,11.0,,1,btc,cash,3.8776094546210236,0.3323213317242224,0.7437363980970122,-0.6720572136409192,32.39269141531322,2.942363931355599,0.6604745188528763,-0.6808115792615335
overlay__21D__ctrend_lite_relative_strength__btc1__trailing11__c1__robtc__inbtc,21D,ctrend_lite_relative_strength,True,trailing,11.0,,1,btc,btc,3.8776094546210236,0.3323213317242224,0.7437363980970122,-0.6720572136409192,32.39269141531322,2.942363931355599,0.6604745188528763,-0.6808115792615335
overlay__21D__ctrend_lite_relative_strength__btc1__ma150__c1__rocash__incash,21D,ctrend_lite_relative_strength,True,ma,,150.0,1,cash,cash,3.8323698674274276,0.3290151587410943,0.7221676071914184,-0.7321949274854513,16.302204176334108,3.335449502007985,0.6839727312457972,-0.7426132103848926
overlay__21D__ctrend_lite_relative_strength__btc1__ma150__c1__rocash__inbtc,21D,ctrend_lite_relative_strength,True,ma,,150.0,1,cash,btc,3.8323698674274276,0.3290151587410943,0.7221676071914184,-0.7321949274854513,16.302204176334108,3.335449502007985,0.6839727312457972,-0.7426132103848926
overlay__14D__ctrend_lite_relative_strength__btc0__trailing11__c1__robtc__incash,14D,ctrend_lite_relative_strength,False,trailing,11.0,,1,btc,cash,3.8270550060499873,0.3286247247833496,0.7387380682744645,-0.7224624587609918,45.09570765661253,2.6060920774539635,0.6268285831323203,-0.7460097404481785
overlay__14D__ctrend_lite_relative_strength__btc0__trailing11__c1__robtc__inbtc,14D,ctrend_lite_relative_strength,False,trailing,11.0,,1,btc,btc,3.8270550060499873,0.3286247247833496,0.7387380682744645,-0.7224624587609918,45.09570765661253,2.6060920774539635,0.6268285831323203,-0.7460097404481785
overlay__14D__ctrend_lite_breakout__btc1__ma125__c2__rocash__incash,14D,ctrend_lite_breakout,True,ma,,125.0,2,cash,cash,3.797013700577811,0.3264097952096243,0.7223595992137244,-0.7422980600662661,25.617749419953597,3.052595122958831,0.666300932982408,-0.7523213364460892
overlay__14D__ctrend_lite_breakout__btc1__ma125__c2__rocash__inbtc,14D,ctrend_lite_breakout,True,ma,,125.0,2,cash,btc,3.797013700577811,0.3264097952096243,0.7223595992137244,-0.7422980600662661,25.617749419953597,3.052595122958831,0.666300932982408,-0.7523213364460892
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c2__robtc__incash,21D,ctrend_lite_acceleration,False,ma,,100.0,2,btc,cash,3.7958030725833978,0.32632024709328955,0.7361833334682601,-0.6903129982018512,20.1131090487239,3.197984521808526,0.6842064379273283,-0.6914283175360589
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c2__robtc__inbtc,21D,ctrend_lite_acceleration,False,ma,,100.0,2,btc,btc,3.7958030725833978,0.32632024709328955,0.7361833334682601,-0.6903129982018512,20.1131090487239,3.197984521808526,0.6842064379273283,-0.6914283175360589
overlay__21D__ctrend_lite_relative_strength__btc1__ma125__c2__rocash__incash,21D,ctrend_lite_relative_strength,True,ma,,125.0,2,cash,cash,3.7832089297825786,0.3253873416335078,0.7184467159467027,-0.7052969778078857,16.725638051044083,3.280856816498774,0.6790465263002923,-0.7167605316302577
overlay__21D__ctrend_lite_relative_strength__btc1__ma125__c2__rocash__inbtc,21D,ctrend_lite_relative_strength,True,ma,,125.0,2,cash,btc,3.7832089297825786,0.3253873416335078,0.7184467159467027,-0.7052969778078857,16.725638051044083,3.280856816498774,0.6790465263002923,-0.7167605316302577
overlay__14D__ctrend_lite_breakout__btc1__ma150__c2__robtc__incash,14D,ctrend_lite_breakout,True,ma,,150.0,2,btc,cash,3.780451201567766,0.32518273751608606,0.7349216431642475,-0.7656790035992982,29.852088167053363,2.93141572521242,0.6759949357712978,-0.770696992321671
overlay__14D__ctrend_lite_breakout__btc1__ma150__c2__robtc__inbtc,14D,ctrend_lite_breakout,True,ma,,150.0,2,btc,btc,3.780451201567766,0.32518273751608606,0.7349216431642475,-0.7656790035992982,29.852088167053363,2.93141572521242,0.6759949357712978,-0.770696992321671
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c1__rocash__incash,21D,ctrend_lite_acceleration,False,ma,,100.0,1,cash,cash,3.7761738299116097,0.32486515361108736,0.761836730791701,-0.5410223738008155,15.455336426914153,3.310406935127978,0.7116245130219108,-0.5459634778456033
overlay__21D__ctrend_lite_acceleration__btc0__ma100__c1__rocash__inbtc,21D,ctrend_lite_acceleration,False,ma,,100.0,1,cash,btc,3.7761738299116097,0.32486515361108736,0.761836730791701,-0.5410223738008155,15.455336426914153,3.310406935127978,0.7116245130219108,-0.5459634778456033
overlay__21D__ctrend_lite_relative_strength__btc0__trailing11__c1__robtc__incash,21D,ctrend_lite_relative_strength,False,trailing,11.0,,1,btc,cash,3.76643897207112,0.3241413068245742,0.734931834970287,-0.6720572136409192,34.933294663573086,2.7968025264484084,0.6452533655406542,-0.6808115792615335
overlay__21D__ctrend_lite_relative_strength__btc0__trailing11__c1__robtc__inbtc,21D,ctrend_lite_relative_strength,False,trailing,11.0,,1,btc,btc,3.76643897207112,0.3241413068245742,0.734931834970287,-0.6720572136409192,34.933294663573086,2.7968025264484084,0.6452533655406542,-0.6808115792615335
overlay__14D__ctrend_lite_relative_strength__btc1__trailing11__c1__robtc__incash,14D,ctrend_lite_relative_strength,True,trailing,11.0,,1,btc,cash,3.7520197433548756,0.3230664333469533,0.732949377058905,-0.7224624587609918,42.55510440835267,2.6109083116801215,0.627251317163387,-0.7460097404481785
overlay__14D__ctrend_lite_relative_strength__btc1__trailing11__c1__robtc__inbtc,14D,ctrend_lite_relative_strength,True,trailing,11.0,,1,btc,btc,3.7520197433548756,0.3230664333469533,0.732949377058905,-0.7224624587609918,42.55510440835267,2.6109083116801215,0.627251317163387,-0.7460097404481785
overlay__14D__ctrend_lite_breakout__btc1__trailing7__c2__robtc__incash,14D,ctrend_lite_breakout,True,trailing,7.0,,2,btc,cash,3.739626291376602,0.32213996500325015,0.7319962237153987,-0.7893619846346779,43.8254060324826,2.5742693336447315,0.6205466874618788,-0.8043787712751422
overlay__14D__ctrend_lite_breakout__btc1__trailing7__c2__robtc__inbtc,14D,ctrend_lite_breakout,True,trailing,7.0,,2,btc,btc,3.739626291376602,0.32213996500325015,0.7319962237153987,-0.7893619846346779,43.8254060324826,2.5742693336447315,0.6205466874618788,-0.8043787712751422
overlay__21D__ctrend_lite_breakout__btc0__trailing9__c1__rocash__incash,21D,ctrend_lite_breakout,False,trailing,9.0,,1,cash,cash,3.7318421632333845,0.32155682691777776,0.790442113938074,-0.4396121045730049,17.995939675174014,3.201852301184221,0.7245675925756432,-0.46910420541259634
overlay__21D__ctrend_lite_breakout__btc0__trailing9__c1__rocash__inbtc,21D,ctrend_lite_breakout,False,trailing,9.0,,1,cash,btc,3.7318421632333845,0.32155682691777776,0.790442113938074,-0.4396121045730049,17.995939675174014,3.201852301184221,0.7245675925756432,-0.46910420541259634
overlay__14D__ctrend_lite_breakout__btc1__trailing9__c1__rocash__incash,14D,ctrend_lite_breakout,True,trailing,9.0,,1,cash,cash,3.720985667669754,0.3207419230365145,0.7763024631345621,-0.4983968342246151,24.347447795823665,3.024472616267361,0.6911543790821159,-0.5349606374932785
overlay__14D__ctrend_lite_breakout__btc1__trailing9__c1__rocash__inbtc,14D,ctrend_lite_breakout,True,trailing,9.0,,1,cash,btc,3.720985667669754,0.3207419230365145,0.7763024631345621,-0.4983968342246151,24.347447795823665,3.024472616267361,0.6911543790821159,-0.5349606374932785
overlay__14D__ctrend_lite_breakout__btc1__ma125__c1__robtc__incash,14D,ctrend_lite_breakout,True,ma,,125.0,1,btc,cash,3.700862655457856,0.31922649168947825,0.7293563228969583,-0.7894669418807572,30.27552204176334,2.8593665726873234,0.6690738727783968,-0.7932308446133027
overlay__14D__ctrend_lite_breakout__btc1__ma125__c1__robtc__inbtc,14D,ctrend_lite_breakout,True,ma,,125.0,1,btc,btc,3.700862655457856,0.31922649168947825,0.7293563228969583,-0.7894669418807572,30.27552204176334,2.8593665726873234,0.6690738727783968,-0.7932308446133027
overlay__21D__ctrend_lite_relative_strength__btc1__ma100__c1__robtc__incash,21D,ctrend_lite_relative_strength,True,ma,,100.0,1,btc,cash,3.6559206296113165,0.3158183828063583,0.7180730454363301,-0.7307099652836133,19.266241299303946,3.102439070717891,0.6768856885234227,-0.7352708984565131
overlay__21D__ctrend_lite_relative_strength__btc1__ma100__c1__robtc__inbtc,21D,ctrend_lite_relative_strength,True,ma,,100.0,1,btc,btc,3.6559206296113165,0.3158183828063583,0.7180730454363301,-0.7307099652836133,19.266241299303946,3.102439070717891,0.6768856885234227,-0.7352708984565131
overlay__14D__ctrend_lite_breakout__btc0__trailing15__c1__rocash__incash,14D,ctrend_lite_breakout,False,trailing,15.0,,1,cash,cash,3.64496434189401,0.3149825261215342,0.7266629381517767,-0.6904934477548808,27.311484918793504,2.888771074333165,0.6502613615989291,-0.7078381688937886
overlay__14D__ctrend_lite_breakout__btc0__trailing15__c1__rocash__inbtc,14D,ctrend_lite_breakout,False,trailing,15.0,,1,cash,btc,3.64496434189401,0.3149825261215342,0.7266629381517767,-0.6904934477548808,27.311484918793504,2.888771074333165,0.6502613615989291,-0.7078381688937886
overlay__14D__ctrend_lite_relative_strength__btc1__trailing11__c2__robtc__incash,14D,ctrend_lite_relative_strength,True,trailing,11.0,,2,btc,cash,3.6055572868990065,0.31195968769240934,0.7201522265352288,-0.7251030419604554,42.55510440835267,2.5089898594686244,0.6196678811738763,-0.7581503145722197
overlay__14D__ctrend_lite_relative_strength__btc1__trailing11__c2__robtc__inbtc,14D,ctrend_lite_relative_strength,True,trailing,11.0,,2,btc,btc,3.6055572868990065,0.31195968769240934,0.7201522265352288,-0.7251030419604554,42.55510440835267,2.5089898594686244,0.6196678811738763,-0.7581503145722197
overlay__21D__ctrend_lite_relative_strength__btc1__trailing13__c1__robtc__incash,21D,ctrend_lite_relative_strength,True,trailing,13.0,,1,btc,cash,3.5521741705233336,0.3078229586229073,0.7171418505341027,-0.773752176272708,31.122389791183295,2.724754017658085,0.6372012298496511,-0.7856710802940251
overlay__21D__ctrend_lite_relative_strength__btc1__trailing13__c1__robtc__inbtc,21D,ctrend_lite_relative_strength,True,trailing,13.0,,1,btc,btc,3.5521741705233336,0.3078229586229073,0.7171418505341027,-0.773752176272708,31.122389791183295,2.724754017658085,0.6372012298496511,-0.7856710802940251
overlay__14D__ctrend_lite_breakout__btc0__ma200__c2__robtc__incash,14D,ctrend_lite_breakout,False,ma,,200.0,2,btc,cash,3.504512205452154,0.30408795180999104,0.7224046972659122,-0.8231103244713311,28.158352668213457,2.7569506341721444,0.6681392113620512,-0.8268984203335947
overlay__14D__ctrend_lite_breakout__btc0__ma200__c2__robtc__inbtc,14D,ctrend_lite_breakout,False,ma,,200.0,2,btc,btc,3.504512205452154,0.30408795180999104,0.7224046972659122,-0.8231103244713311,28.158352668213457,2.7569506341721444,0.6681392113620512,-0.8268984203335947
overlay__21D__ctrend_lite_breakout__btc1__ma200__c1__robtc__incash,21D,ctrend_lite_breakout,True,ma,,200.0,1,btc,cash,3.4394109998736577,0.2989210815746828,0.7157688607302284,-0.8432361030126867,22.65371229698376,2.8356675026955216,0.6714078978252186,-0.8465932049337301
overlay__21D__ctrend_lite_breakout__btc1__ma200__c1__robtc__inbtc,21D,ctrend_lite_breakout,True,ma,,200.0,1,btc,btc,3.4394109998736577,0.2989210815746828,0.7157688607302284,-0.8432361030126867,22.65371229698376,2.8356675026955216,0.6714078978252186,-0.8465932049337301
overlay__14D__ctrend_lite_breakout__btc0__ma150__c1__robtc__incash,14D,ctrend_lite_breakout,False,ma,,150.0,1,btc,cash,3.43423625888404,0.29850708132583326,0.7152183697597706,-0.8122608318482231,29.852088167053363,2.662955725817174,0.6569455828299706,-0.8162812698072794
overlay__14D__ctrend_lite_breakout__btc0__ma150__c1__robtc__inbtc,14D,ctrend_lite_breakout,False,ma,,150.0,1,btc,btc,3.43423625888404,0.29850708132583326,0.7152183697597706,-0.8122608318482231,29.852088167053363,2.662955725817174,0.6569455828299706,-0.8162812698072794
overlay__21D__ctrend_lite_relative_strength__btc0__trailing11__c2__robtc__incash,21D,ctrend_lite_relative_strength,False,trailing,11.0,,2,btc,cash,3.4192956154279526,0.29730900346151845,0.7062222485033373,-0.6222972270419731,31.969257540603248,2.6039694272178115,0.6293518593890045,-0.6323799253293934
overlay__21D__ctrend_lite_relative_strength__btc0__trailing11__c2__robtc__inbtc,21D,ctrend_lite_relative_strength,False,trailing,11.0,,2,btc,btc,3.4192956154279526,0.29730900346151845,0.7062222485033373,-0.6222972270419731,31.969257540603248,2.6039694272178115,0.6293518593890045,-0.6323799253293934
