hold_count,lookback,btc_ma,asset_ma,target_vol,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,total_cost_bps,avg_gross_exposure,max_gross_exposure,pct_days_flat,beats_btc_total,neighbour_count,neighbour_beats_share,neighbour_median_sharpe,neighbour_median_total_return,plateau_score
3,30,50,0,0.5,17.184849634988705,0.6599785005730205,0.37070099620183444,1.5489711283724357,2.9463723635307506,-0.3433831659894042,1.9219885129528613,0.463768115942029,15.404465914541838,0.4791532057099151,1.5617224880382774,10.0,0.2671093617145979,1.0000000000000002,0.47942583732057414,True,7,1.0,1.543703017384681,16.325965078190244,1.2718515086923405
3,21,50,50,0.7,39.92130530608106,0.9127026849110296,0.496061749112685,1.548206972686328,3.0159763213726536,-0.5268532740592802,1.7323659733171453,0.4782608695652174,24.072336803646632,0.656061468790839,1.4961722488038278,10.0,0.35047094086064506,1.0000000000000004,0.48277511961722486,True,9,1.0,1.5182102515050089,36.49756834848985,1.2591051257525043
2,30,50,50,0.6,26.401180005691362,0.7832567377770772,0.4327523088828344,1.5475302234033954,3.0218768056741965,-0.3502024959432224,2.2365823969000638,0.463768115942029,17.59032275547548,0.5136452926501017,1.0110047846889951,10.0,0.2743699889667072,1.0000000000000004,0.484688995215311,True,10,1.0,1.5174336034391174,24.14793270211419,1.2587168017195587
3,30,50,50,0.5,16.575850816439168,0.6501282435161904,0.3666304158881967,1.5458616172022197,2.9366606915428837,-0.36003289118018866,1.8057468065905546,0.463768115942029,17.22379399423717,0.47621607642063996,1.5023923444976077,10.0,0.26565078443678525,1.0000000000000002,0.48277511961722486,True,8,1.0,1.5249824964188445,15.738026091713094,1.2624912482094222
2,30,50,50,0.5,16.30275416773579,0.6456193058538156,0.3641938919037827,1.5458549682186127,3.0118435887215167,-0.30430989066051306,2.1215850212836687,0.463768115942029,15.030262601953421,0.4388903910466969,1.0110047846889951,10.0,0.23193029621244488,1.0000000000000004,0.484688995215311,True,9,1.0,1.4956823789495077,16.113011445314317,1.2478411894747539
2,30,50,50,0.7,39.02735418605199,0.9053352570343456,0.4943794339077976,1.5444851034192073,3.0028387121431015,-0.396170624035334,2.285215516013625,0.463768115942029,19.7458410005004,0.576587389572901,1.0110047846889951,10.0,0.312597285533338,1.0000000000000004,0.484688995215311,True,10,1.0,1.4976017727660085,33.837323572436915,1.2488008863830042
2,30,50,0,0.6,26.424767639315558,0.7835248577667067,0.43432179679076616,1.5437285644132541,3.029682735402339,-0.3008299651567353,2.6045439235366152,0.4782608695652174,16.08554376407455,0.5003380125543737,1.0411483253588516,10.0,0.27680320106510664,1.0000000000000004,0.47942583732057414,True,9,1.0,1.5391394899862307,23.29486683535056,1.2695697449931154
2,30,50,0,0.5,16.325965078190244,0.6460048023799494,0.36503106962221693,1.543703017384681,3.0249171847798033,-0.25920159758493166,2.492287117050948,0.4782608695652174,13.701916824220213,0.42619571539303197,1.0411483253588516,10.0,0.23381519286460162,1.0000000000000004,0.47942583732057414,True,8,1.0,1.5088523651162271,15.741764837187853,1.2544261825581136
2,21,50,0,1.0,98.95485310917829,1.2357087743669708,0.656492235004916,1.5405138289855937,3.0875191600536374,-0.5912001988597618,2.0901697542562774,0.4492753623188406,26.33748404039298,0.8192228135851837,1.0411483253588516,10.0,0.41199434713365995,1.0000000000000004,0.47942583732057414,True,8,1.0,1.494309578857416,75.41010162759333,1.247154789428708
2,21,50,50,0.8,61.791733574303954,1.0612850707732817,0.5721895334874542,1.539388552865426,3.1002250132123588,-0.5517285392776393,1.9235638456600208,0.463768115942029,24.9007914387459,0.7271142481903856,1.0124401913875598,10.0,0.35969812915400623,1.0000000000000004,0.48277511961722486,True,10,1.0,1.503245248923915,48.8114741418958,1.2516226244619575
