cost_bps,start,multiple,btc_multiple,ratio,cagr,maxdd,min_ratio,days
10.0,2021-09-01,37.16111210062306,1.83610334177461,20.239117948942088,1.0430425423664458,-0.6591370652984723,0.8315194946594219,1847
10.0,2021-10-01,30.898777499677134,1.9776465431933463,15.6240141121397,0.9920501175780452,-0.6591370652984725,0.6419090175694724,1817
10.0,2021-11-01,22.01432595528937,1.4123350512040869,15.587183746888563,0.8810705207862866,-0.6591370652984723,0.8604273351912104,1786
10.0,2021-12-01,17.349524539026127,1.5192047535403113,11.42013576418537,0.8096591850698698,-0.6591370652984727,0.99607889056732,1756
10.0,2022-01-01,17.349524539026127,1.87021291004726,9.276764397155032,0.8290520609443608,-0.6591370652984727,0.9110203299375518,1725
10.0,2022-02-01,17.349524539026127,2.250412626590911,7.709485955608262,0.8493741086923947,-0.6591370652984727,0.75710648004396,1694
10.0,2022-03-01,17.349524539026127,2.0050110924981595,8.653081573433766,0.8685838222489848,-0.6591370652984727,0.8497718485147429,1666
10.0,2022-04-01,15.867805291071173,1.9017441702307827,8.343816975732107,0.8535542158303406,-0.6591370652984722,0.8194006626384907,1635
10.0,2022-05-01,20.67986280883763,2.296253457155463,9.005914719211916,0.9914728428980113,-0.6591370652984725,0.9500358568018359,1605
10.0,2022-06-01,20.67986280883763,2.7240207934434437,7.591668484547854,1.0186761003858837,-0.6591370652984725,1.0134405152776436,1574
10.0,2022-07-01,20.67986280883763,4.377261084736715,4.72438413165421,1.0464168447712634,-0.6591370652984725,0.8339567851404331,1544
10.0,2022-08-01,20.657100948670898,3.710986877731254,5.566471030288258,1.0761116605739138,-0.6591370652984723,0.9826034792329861,1513
10.0,2022-09-01,21.536462535196478,4.319398316035213,4.985986695240659,1.1298347779077247,-0.6591370652984723,0.8947975983087685,1482
10.0,2022-10-01,21.536462535196478,4.456764704819137,4.832308627805484,1.1633656058165993,-0.6591370652984723,0.8672181493333093,1452
10.0,2022-11-01,14.238470305811983,4.225403362500485,3.3697304338268013,0.9782454097782873,-0.6591370652984727,0.6047402216324295,1421
10.0,2022-12-01,17.503082653729514,5.044271934804478,3.4698927575576777,1.1193109700539448,-0.6591370652984723,0.6227156018718042,1391
10.0,2023-01-01,17.503082653729514,5.233596471339013,3.3443699279419916,1.1559069184257575,-0.6591370652984723,0.6001889620433729,1360
10.0,2023-02-01,13.276514205796436,3.7426790601753455,3.547329063575766,1.0344485649921968,-0.6591370652984725,0.6366125143350957,1329
10.0,2023-03-01,11.294228457964389,3.741374311710168,3.018737906713707,0.9741607427805805,-0.6591370652984723,0.5417502279798367,1301
10.0,2023-04-01,11.327847836481475,3.040994440406665,3.725047203626794,1.0089245438185066,-0.6591370652984723,0.6685062546544092,1270
10.0,2023-05-01,12.764236621312026,2.9588808737359145,4.3138731047309,1.1161913489567468,-0.6591370652984724,0.7741784183272229,1240
10.0,2023-06-01,15.721157855797637,3.1816311366695422,4.941225799120819,1.2973202943498698,-0.6591370652984722,0.886764696338848,1209
10.0,2023-07-01,10.946191344655123,2.8415591863933582,3.852177845554063,1.097681831045584,-0.6591370652984723,0.797484497177027,1179
10.0,2023-08-01,13.109900521224347,2.9627979762587704,4.424837814213267,1.2663882128350679,-0.6591370652984723,0.9160375509221079,1148
10.0,2023-09-01,13.634962149882714,3.339683546446953,4.082710819828656,1.348382005116901,-0.6591370652984724,0.8452098308565918,1117
10.0,2023-10-01,13.270852428609455,3.211331286787817,4.132508060818548,1.3826175781394618,-0.6591370652984725,0.8555189415165462,1087
10.0,2023-11-01,10.355981929083429,2.498080781477405,4.145575277577187,1.243338008663354,-0.6591370652984723,0.959943845998352,1056
10.0,2023-12-01,7.25553582204422,2.2963830130199008,3.1595495093402097,1.023874556983389,-0.6591370652984723,0.865023138818931,1026
10.0,2024-01-01,5.179272263983281,2.049036624712195,2.527662122540516,0.8281767505593165,-0.6591370652984722,0.7197959384198054,995
10.0,2024-02-01,6.092767197131706,2.0337626251633245,2.995810386987723,0.9822339021765898,-0.6591370652984727,0.8531093335616721,964
10.0,2024-03-01,4.820938038322099,1.4151176756158623,3.4067400339862313,0.8478938584617237,-0.659137065298472,1.001466874215919,935
10.0,2024-04-01,2.473594243198551,1.2140541788509904,2.037466108423282,0.44148695764381585,-0.6591370652984725,0.7597244682241994,904
10.0,2024-05-01,3.197079426471885,1.4282223379630117,2.2385026066961595,0.6247823585727572,-0.6591370652984725,0.8346863761119384,874
10.0,2024-06-01,2.2603898989688416,1.2832036083296985,1.761520840726993,0.4234866915103752,-0.6591370652984725,0.7013719084043654,843
10.0,2024-07-01,2.4475787560177866,1.3817050606180332,1.7714191152509717,0.49460033585382557,-0.6591370652984725,0.7053130321948344,813
10.0,2024-08-01,2.9686178976585738,1.3402030173237707,2.2150508984725,0.6617497673443007,-0.6591370652984725,0.881950664423186,782
10.0,2024-09-01,3.1612611035008777,1.4685952622728233,2.152574766316797,0.7496108248979043,-0.6591370652984722,0.8570749984494114,751
10.0,2024-10-01,2.685496168228793,1.3674972313853178,1.9638037332684766,0.6488834268359922,-0.6591370652984725,0.7819134127108506,721
10.0,2024-11-01,2.6547928919870705,1.2333929274252626,2.15243077283491,0.6761236981132817,-0.6591370652984724,0.9586660222841593,690
10.0,2024-12-01,0.8536022680412656,0.8979135423077076,0.9506508453446881,-0.08381697334829252,-0.6591370652984719,0.5425948120105558,660
10.0,2025-01-01,0.9475039003587722,0.9269362335446849,1.0221888691689553,-0.03080697065629656,-0.659137065298472,0.5834259549886704,629
10.0,2025-02-01,1.0055384737790354,0.8456900586107573,1.189015365074607,0.003376868386424592,-0.6591370652984723,0.6786440801579445,598
10.0,2025-03-01,1.2765086871385594,1.0264291035579993,1.2436403865729135,0.16920972001128254,-0.6591370652984722,0.7098219341682672,570
10.0,2025-04-01,1.2765086871385594,1.0491103074410417,1.2167535463951173,0.1797695310658416,-0.6591370652984722,0.6944759634964166,539
10.0,2025-05-01,1.2170251024712684,0.9192801722530208,1.3238892115866248,0.15124469983379174,-0.6591370652984725,0.7556248662706365,509
10.0,2025-06-01,0.9781790469131072,0.827642327171563,1.1818862022874033,-0.016705811224322242,-0.659137065298472,0.6745750291901179,478
10.0,2025-07-01,0.9592298188195996,0.8083506132941104,1.1866506971654802,-0.033344293888948884,-0.6591370652984723,0.6772944189801287,448
10.0,2025-08-01,0.7972272645010925,0.7481362911466193,1.0656176874927892,-0.17992254415831688,-0.6183779075692893,0.6082134483461477,417
10.0,2025-09-01,0.838440189483785,0.8001251464525707,1.047886312786303,-0.15348331392056525,-0.5913327874507562,0.5980930640087555,386
10.0,2025-10-01,0.9607248981161657,0.7593011314042234,1.2652752095067166,-0.04024776034162991,-0.5490923909501964,0.722170256099641,356
10.0,2025-11-01,1.0348505685816967,0.7904887563532602,1.3091274989865056,0.039222969257207474,-0.4929089963282727,0.7471994504490034,325
10.0,2025-12-01,1.0348505685816967,0.9580571428127735,1.0801553710496477,0.04329693304114968,-0.4929089963282727,0.6165109970363212,295
10.0,2026-01-01,1.0348505685816967,0.9896477672778535,1.045675646223281,0.04850249444735,-0.4929089963282727,0.5968313008555909,264
10.0,2026-02-01,1.276055759272207,1.1015223382198476,1.15844746402004,0.465032667987608,-0.38501982534886847,0.6611971020087313,233
10.0,2026-03-01,1.276055759272207,1.2926606456733243,0.9871544891099643,0.5434750879604784,-0.38501982534886847,0.5634296830081602,205
15.0,2021-01-01,128.14400797851027,2.946795271818923,43.48588760270841,1.333946259963053,-0.6650085656631841,0.6551937700433053,2090
15.0,2021-02-01,85.26547146560121,2.6152677946333034,32.60296006419358,1.1992224901693342,-0.6650085656631846,0.49122272757058777,2059
15.0,2021-03-01,94.06109581168744,1.9186351576310416,49.02500375726755,1.2628212696515622,-0.6650085656631843,0.7386506015830034,2031
15.0,2021-04-01,91.58862947931263,1.469868111234156,62.31078066072976,1.280531549469544,-0.6650085656631842,0.9388249279497827,2000
15.0,2021-05-01,80.7314666943435,1.4996129421173832,53.834869269902704,1.255980539453724,-0.6650085656631842,1.0347242473491591,1970
15.0,2021-06-01,69.12553076811119,2.319750696775738,29.79868951615791,1.2197090463601739,-0.6650085656631843,0.8839201978909002,1939
15.0,2021-07-01,69.12553076811119,2.471485277076945,27.969226201447082,1.2476987613280817,-0.6650085656631843,0.8296527250110423,1909
15.0,2021-08-01,69.58783177832844,2.0804907090395925,33.44779742393175,1.280903153986999,-0.6650085656631844,1.0859243033972423,1878
15.0,2021-09-01,34.736258955496695,1.83610334177461,18.918466169733016,1.0159794067892718,-0.6650085656631846,0.8298486564893843,1847
15.0,2021-10-01,28.92199731980113,1.9776465431933463,14.624452190076488,0.9657685091624333,-0.6650085656631846,0.6414939717070849,1817
15.0,2021-11-01,20.62230886048684,1.4123350512040869,14.601569820776792,0.8561264701999487,-0.6650085656631843,0.8603883064869579,1786
15.0,2021-12-01,16.26631654067213,1.5192047535403113,10.707125884621918,0.7855708493689157,-0.6650085656631841,0.99607889056732,1756
15.0,2022-01-01,16.26631654067213,1.87021291004726,8.697574727072695,0.8042710335573733,-0.6650085656631841,0.9081739429306979,1725
15.0,2022-02-01,16.26631654067213,2.250412626590911,7.228148450852558,0.8238623954550492,-0.6650085656631841,0.7547409806398471,1694
15.0,2022-03-01,16.26631654067213,2.0050110924981595,8.112831196562102,0.8423769453800845,-0.6650085656631841,0.8471168259330092,1666
15.0,2022-04-01,14.895086247388601,1.9017441702307827,7.832329122155813,0.8275614544994729,-0.6650085656631844,0.8178276639645758,1635
15.0,2022-05-01,19.457482168349244,2.296253457155463,8.473577734947714,0.96406915421221,-0.6650085656631846,0.9500358568018359,1605
