base_id,family,kind,frequency,regime_mode,top_n,score_family,concentrated,overlay_id,target_volatility,vol_window,trend_window,asset_trend_window,risk_on_kind,risk_on_window,candidate_id,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,avg_gross_exposure,max_gross_exposure,beats_btc_total,beats_btc_sharpe
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,asset_ma50_vol60,0.6,30,,50.0,none,100,BTC_BH_bull__asset_ma50_vol60,0.266264915590511,0.051250435739711886,0.22310432406044178,0.33463473205912947,0.5283960962590044,-0.24751356445676054,0.20706111946711145,0.10526315789473684,5.6912212452771165,0.8960425047358676,0.21217391304347827,0.2072574337934778,1.0,False,False
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,asset_ma100_vol60,0.6,30,,100.0,none,100,BTC_BH_bull__asset_ma100_vol60,0.5005005673367571,0.08971312278594157,0.2609946393110991,0.4586552329044124,0.7345277040003396,-0.4187351333631002,0.21424789953831774,0.19298245614035087,4.958073102238495,0.8363716270312295,0.33043478260869563,0.3231785647881544,1.0,False,False
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,none,,30,,,none,100,ETH_BH_bull__none,0.9985770055839149,0.15789107140326153,0.4104917036009295,0.5601982804591366,0.920239253148276,-0.5097639225823682,0.3097337108585775,0.24561403508771928,3.175754060324826,1.0,0.45159420289855073,0.45159420289855073,1.0,True,True
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol30,0.3,30,,,none,100,ETH_BH_bull__vol30,0.516409607290159,0.09214907272214234,0.24138882288380123,0.48516457412577024,0.7828545448401,-0.31913660398504407,0.2887449185442256,0.24561403508771928,2.4992444402162644,0.3577166803597211,0.45159420289855073,0.25691188668937326,1.0,False,False
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol40,0.4,30,,,none,100,ETH_BH_bull__vol40,0.8215382351306009,0.1353746609405302,0.3071230095821626,0.5655271214185839,0.9328608019811828,-0.3488170594029174,0.3880964456619634,0.24561403508771928,3.055695976796651,0.4373615495224099,0.45159420289855073,0.3297711928308435,1.0,True,True
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol50,0.5,30,,,none,100,ETH_BH_bull__vol50,1.0668336681520132,0.16615296439216776,0.3578562886913368,0.6064504615268079,1.0102632628952626,-0.3785402969606215,0.43893071814611107,0.24561403508771928,3.3007987371670744,0.5196873993494099,0.45159420289855073,0.38716843496691017,1.0,True,True
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol60,0.6,30,,,none,100,ETH_BH_bull__vol60,1.1530452402505045,0.1762861785015324,0.3869622418278478,0.6109034264279375,1.013340059665515,-0.4418022051858589,0.399016067444416,0.24561403508771928,3.309160565550967,0.5389695621171344,0.45159420289855073,0.42220047605442235,1.0,True,True
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol80,0.8,30,,,none,100,ETH_BH_bull__vol80,1.0044877423583345,0.15861523784627063,0.4078918559700674,0.5627200871321615,0.9244913340158458,-0.4981528249492815,0.31840678181925347,0.24561403508771928,3.1762712477401687,0.9376526765589128,0.45159420289855073,0.44857053549411935,1.0,True,True
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol100,1.0,30,,,none,100,ETH_BH_bull__vol100,0.9985770055839149,0.15789107140326153,0.4104917036009295,0.5601982804591366,0.920239253148276,-0.5097639225823682,0.3097337108585775,0.24561403508771928,3.175754060324826,1.0,0.45159420289855073,0.45159420289855073,1.0,True,True
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,trend100,,30,100.0,,none,100,ETH_BH_bull__trend100,1.0457966077102498,0.1636298319862992,0.3598976023094922,0.5997992722379948,0.9615732966538862,-0.475988155735239,0.3437687051971851,0.21052631578947367,3.175754060324826,1.0,0.3826086956521739,0.3826086956521739,1.0,True,True
ETH_BH_bull,benchmark,standard,monthly,bull_only,,,True,trend200,,30,200.0,,none,100,ETH_BH_bull__trend200,0.43627860808002383,0.07966766367285105,0.36051395091813127,0.39100988814190957,0.6266286529666896,-0.5358338322244514,0.14867979377509644,0.21052631578947367,2.3288863109048723,1.0,0.3640579710144928,0.3640579710144928,1.0,False,False
