cycle_days,target_volatility,vol_window,stop_mode,gate_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
14,0.5,60,own75,btc_ma100,3,100.0,3.2126713099726922,0.2803012797912119,0.796409307792539,-0.45715952586285935,14.81054989826656,0.2666212155438979,0.4197101449275362
14,0.6,60,own75,btc_ma100,3,2.0,8.097065736283419,0.5570707676974567,1.1474647205543562,-0.4227577571567862,16.85960614085998,0.30360089345601265,0.4197101449275362
14,0.6,60,own75,btc_ma100,3,20.0,7.013766089315992,0.5104356021055392,1.0855964453158107,-0.4345092492146627,16.85960614085998,0.30360089345601265,0.4197101449275362
14,0.6,60,own75,btc_ma100,3,100.0,3.689301110453745,0.31835287023901904,0.8056236195771245,-0.5077448431740708,16.85960614085998,0.30360089345601265,0.4197101449275362
14,0.5,60,own75,btc_ma100,4,2.0,10.358694689375763,0.6404283721489097,1.3492449351420155,-0.39348053408447503,14.854262580873907,0.2734479237062248,0.423768115942029
14,0.5,60,own75,btc_ma100,4,20.0,9.127582467741709,0.5970686380558003,1.2874973824119171,-0.4032246424058058,14.854262580873907,0.2734479237062248,0.423768115942029
14,0.5,60,own75,btc_ma100,4,100.0,5.184751676994039,0.41683740836798266,1.0096619296190688,-0.44482680508182204,14.854262580873907,0.2734479237062248,0.423768115942029
14,0.6,60,own75,btc_ma100,4,2.0,13.420586473890378,0.732879351816389,1.3277827465932321,-0.4371265914797937,16.817523247607195,0.31121018688793295,0.423768115942029
14,0.6,60,own75,btc_ma100,4,20.0,11.629212481194937,0.68110580311876,1.2678975531818126,-0.4476007133455272,16.817523247607195,0.31121018688793295,0.423768115942029
14,0.6,60,own75,btc_ma100,4,100.0,6.126715395522356,0.46780863747425916,0.9986181222264929,-0.49202783338737566,16.817523247607195,0.31121018688793295,0.423768115942029
14,0.5,60,own75,btc_ma100,5,2.0,4.833096685326211,0.39592512389790935,0.8852036718722668,-0.478061276934424,15.231393253031742,0.2769652880373813,0.41855072463768117
14,0.5,60,own75,btc_ma100,5,20.0,4.2450315775510585,0.3581039942659765,0.8316221168597893,-0.48795066726032776,15.231393253031742,0.2769652880373813,0.41855072463768117
14,0.5,60,own75,btc_ma100,5,100.0,2.376906612337799,0.2011801154663655,0.5910255600215104,-0.5298594772965641,15.231393253031742,0.2769652880373813,0.41855072463768117
14,0.6,60,own75,btc_ma100,5,2.0,6.045753893865912,0.46368054057745867,0.9128056373383036,-0.5232728755127598,17.24756744141745,0.31402278454031585,0.41855072463768117
14,0.6,60,own75,btc_ma100,5,20.0,5.219607992742498,0.4188487296047756,0.8601534331311754,-0.53369355955589,17.24756744141745,0.31402278454031585,0.41855072463768117
14,0.6,60,own75,btc_ma100,5,100.0,2.70514390654117,0.23453106350774378,0.623474622069157,-0.5775209709785657,17.24756744141745,0.31402278454031585,0.41855072463768117
