cycle_days,target_volatility,vol_window,stop_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
21,0.5,30,none,12,2.0,8.522299521828549,0.574035903771658,0.9917632868810372,-0.6384191132553896,20.228396602301427,0.6535621840374242,0.9924637681159421
21,0.5,30,none,12,20.0,7.173101129434301,0.5176361243119536,0.9370814724567501,-0.6490836509331384,20.228396602301427,0.6535621840374242,0.9924637681159421
21,0.5,30,own75,12,2.0,3.022844650535265,0.26389841111435697,0.6678728844759948,-0.719419063219426,18.01413332856172,0.4837520301598672,0.768695652173913
21,0.5,30,own75,12,20.0,2.5928357974371323,0.22349776043902425,0.612742178500737,-0.7325790298548391,18.01413332856172,0.4837520301598672,0.768695652173913
21,0.6,30,none,12,2.0,9.00273224845386,0.5924184878612417,0.9752815080801951,-0.6869952276476687,22.52261763479766,0.7265858565157465,0.9924637681159421
21,0.6,30,none,12,20.0,7.430590499883901,0.5290102308830269,0.9202799311784535,-0.7053375630956418,22.52261763479766,0.7265858565157465,0.9924637681159421
21,0.6,30,own75,12,2.0,2.9731825162414425,0.259473463483717,0.6545379312973606,-0.7791285197376635,20.170995104581003,0.5449867360224636,0.768695652173913
21,0.6,30,own75,12,20.0,2.5037569764400507,0.21447537675757444,0.5987667416688169,-0.7907748851875726,20.170995104581003,0.5449867360224636,0.768695652173913
21,0.8,30,none,12,2.0,8.647035243593905,0.578885587690404,0.9382818472273493,-0.7564973176191749,25.626340727854387,0.8299221077591716,0.9924637681159421
21,0.8,30,none,12,20.0,6.950423017580822,0.5075372097889115,0.882914000952942,-0.7704063434209942,25.626340727854387,0.8299221077591716,0.9924637681159421
21,0.8,30,own75,12,2.0,2.8334292177507354,0.24670065964949583,0.6419285242160664,-0.8458637518537273,23.05509522862832,0.6330787821459349,0.768695652173913
21,0.8,30,own75,12,20.0,2.3280852631692492,0.19591380520640156,0.586203466474748,-0.8551871718940499,23.05509522862832,0.6330787821459349,0.768695652173913
21,0.3,30,none,13,2.0,2.5222277506383035,0.21636675400361605,0.7231019328416354,-0.4649757978426221,13.482770560342626,0.4461184509524362,0.9918840579710145
21,0.3,30,none,13,20.0,2.2486265090290933,0.1871534487984272,0.6554540678526983,-0.484752461307531,13.482770560342626,0.4461184509524362,0.9918840579710145
21,0.3,30,own75,13,2.0,1.9300646624907174,0.14937143477189574,0.6109138353635075,-0.3913070633038911,11.918311978156304,0.31068616183856956,0.7617391304347826
21,0.3,30,own75,13,20.0,1.7438064297279146,0.12493978145524487,0.5396811024412397,-0.41319772670721155,11.918311978156304,0.31068616183856956,0.7617391304347826
21,0.4,30,none,13,2.0,2.8545084218235646,0.24865855717276264,0.7100027678853418,-0.5402176503804739,16.820609211298294,0.5503859842948506,0.9918840579710145
21,0.4,30,none,13,20.0,2.473463586742823,0.21134943311562693,0.643856400181403,-0.5636739153128875,16.820609211298294,0.5503859842948506,0.9918840579710145
21,0.4,30,own75,13,2.0,1.958567275750937,0.15294429275232413,0.5566978986252942,-0.499811419511479,14.845175885091543,0.38967598145444055,0.7617391304347826
21,0.4,30,own75,13,20.0,1.7259650241745168,0.12249311826188691,0.4880470357280056,-0.5219347580410529,14.845175885091543,0.38967598145444055,0.7617391304347826
21,0.5,30,none,13,2.0,2.8427828529080994,0.2475708645411352,0.6723646287207443,-0.6166743694344232,19.708019553733894,0.6409444001501076,0.9918840579710145
21,0.5,30,none,13,20.0,2.4033814944454464,0.20400036462022153,0.6076394174813295,-0.6396046493099508,19.708019553733894,0.6409444001501076,0.9918840579710145
21,0.5,30,own75,13,2.0,1.9009425779303077,0.1456777054402416,0.5186272742483955,-0.5937916957932208,17.47129335289337,0.4630607956055611,0.7617391304347826
21,0.5,30,own75,13,20.0,1.6380962141825897,0.11014391484210173,0.4525565315931024,-0.6150888542506003,17.47129335289337,0.4630607956055611,0.7617391304347826
21,0.6,30,none,13,2.0,2.8216558652211887,0.24560211425424106,0.6571271572953172,-0.6804980570386221,22.213661156632483,0.7205204276077243,0.9918840579710145
21,0.6,30,none,13,20.0,2.335064330067936,0.1966719312841061,0.5934782132728867,-0.7020288196423063,22.213661156632483,0.7205204276077243,0.9918840579710145
21,0.6,30,own75,13,2.0,1.8697417994329628,0.1416704908447104,0.5095649596757865,-0.6676219026035718,19.79124365204012,0.5296657389579092,0.7617391304347826
21,0.6,30,own75,13,20.0,1.5796466118322272,0.10163697100704483,0.44547474434242934,-0.6875653232165511,19.79124365204012,0.5296657389579092,0.7617391304347826
21,0.8,30,none,13,2.0,2.625070205506074,0.2267024495233334,0.6375277278616583,-0.7726614019924296,25.683325252898403,0.8322436458122473,0.9918840579710145
21,0.8,30,none,13,20.0,2.108992129491106,0.171149015858167,0.575764659419556,-0.7902184873926738,25.683325252898403,0.8322436458122473,0.9918840579710145
21,0.8,30,own75,13,2.0,1.6413656239520085,0.1106126456172305,0.48333520356044696,-0.7682438992598983,23.01768645450472,0.6224021005807185,0.7617391304347826
21,0.8,30,own75,13,20.0,1.3490592677555546,0.06544189844229709,0.4219967865650654,-0.7845884155583571,23.01768645450472,0.6224021005807185,0.7617391304347826
21,0.3,30,none,14,2.0,2.93357841170636,0.2559027453182483,0.8365332153245293,-0.3410317771572774,12.32036198966474,0.4131071164903629,0.991304347826087
21,0.3,30,none,14,20.0,2.6413969806583615,0.22831380861465078,0.7710357852202854,-0.34958755655692675,12.32036198966474,0.4131071164903629,0.991304347826087
21,0.3,30,own75,14,2.0,1.9326226456445785,0.14969377542439322,0.6225775247304735,-0.356490406323817,10.486467556239727,0.3032183978693907,0.7884057971014493
21,0.3,30,own75,14,20.0,1.767550859002539,0.12816552717702967,0.5576088061674805,-0.3656434837631013,10.486467556239727,0.3032183978693907,0.7884057971014493
21,0.4,30,none,14,2.0,3.2698731077588374,0.2850940305377121,0.7840194852081004,-0.45762293966982537,15.44084137422636,0.5183782753765037,0.991304347826087
21,0.4,30,none,14,20.0,2.8669115516073447,0.2498052755702178,0.720994819646187,-0.4663528469845959,15.44084137422636,0.5183782753765037,0.991304347826087
21,0.4,30,own75,14,2.0,2.031629711291738,0.16191914182083633,0.583355770675441,-0.4557454436016435,13.217920109538747,0.3844919293978854,0.7884057971014493
21,0.4,30,own75,14,20.0,1.8153515655479089,0.1345571461975772,0.5202777581410092,-0.4654021034350464,13.217920109538747,0.3844919293978854,0.7884057971014493
21,0.5,30,none,14,2.0,3.1807570514872823,0.27759798479519815,0.722766611962447,-0.5556639449355492,18.046431371157865,0.6083467830884763,0.991304347826087
21,0.5,30,none,14,20.0,2.7274933615871206,0.23668347163095915,0.6613848269287693,-0.5641949236190875,18.046431371157865,0.6083467830884763,0.991304347826087
21,0.5,30,own75,14,2.0,2.0273176815326934,0.16139658644685717,0.5513169346284551,-0.5413607460835244,15.648180683913807,0.4576127000713493,0.7884057971014493
21,0.5,30,own75,14,20.0,1.7743555523933898,0.12908366335191745,0.49007946416597475,-0.5511071833356681,15.648180683913807,0.4576127000713493,0.7884057971014493
21,0.6,30,none,14,2.0,3.0978165760683223,0.27047115361303686,0.6921246214413231,-0.6296109464877477,20.44144089076864,0.6902153253832504,0.991304347826087
21,0.6,30,none,14,20.0,2.6026463854953916,0.2244764210506467,0.6319282500962691,-0.637803308308573,20.44144089076864,0.6902153253832504,0.991304347826087
21,0.6,30,own75,14,2.0,2.043408470871977,0.1633421139324942,0.5449571255837111,-0.6058011834954876,17.902090790713444,0.5249677417114599,0.7884057971014493
21,0.6,30,own75,14,20.0,1.754392224445335,0.12638214078776078,0.4850472029238634,-0.6154872431274244,17.902090790713444,0.5249677417114599,0.7884057971014493
21,0.8,30,none,14,2.0,3.2967438170034895,0.28732265392671175,0.7028596873839508,-0.6854157414805739,23.810505256382843,0.8054053424890313,0.991304347826087
21,0.8,30,none,14,20.0,2.69127084744752,0.2331879301482518,0.6443496968815121,-0.6934470350295618,23.810505256382843,0.8054053424890313,0.991304347826087
21,0.8,30,own75,14,2.0,2.154479596316849,0.17645204489851962,0.56741186978628,-0.6874609928770684,21.12121721979073,0.6245038823435475,0.7884057971014493
21,0.8,30,own75,14,20.0,1.7996509795031368,0.1324725464750378,0.509709731469024,-0.7052824847875279,21.12121721979073,0.6245038823435475,0.7884057971014493
21,0.3,30,none,15,2.0,5.189111039053756,0.4170895396441925,1.1808612880208358,-0.2810490367995724,13.147813038149883,0.4487007570886037,0.9907246376811594
21,0.3,30,none,15,20.0,4.639440478076336,0.3838915489848298,1.1115732036323762,-0.2916595716653759,13.147813038149883,0.4487007570886037,0.9907246376811594
21,0.3,30,own75,15,2.0,3.154140227893273,0.27532700773063556,0.9524479038712917,-0.32868147212408105,11.53105940020581,0.32391692791722415,0.7918840579710145
21,0.3,30,own75,15,20.0,2.859170028917953,0.2490900010221171,0.8835045208198613,-0.338838018665959,11.53105940020581,0.32391692791722415,0.7918840579710145
21,0.4,30,none,15,2.0,6.478279545234958,0.48525067754198425,1.1079921461817146,-0.38961892942369425,16.37962183505706,0.5489307146190733,0.9907246376811594
21,0.4,30,none,15,20.0,5.634650205596522,0.4420198984338257,1.041105885155764,-0.4002589811980344,16.37962183505706,0.5489307146190733,0.9907246376811594
21,0.4,30,own75,15,2.0,3.6777156160693414,0.31747527158080024,0.8976086805246628,-0.42425079745372307,14.307337327337033,0.40239143021597723,0.7918840579710145
21,0.4,30,own75,15,20.0,3.255831610335015,0.28392369780847493,0.8313798136263592,-0.43457088996172977,14.307337327337033,0.40239143021597723,0.7918840579710145
21,0.5,30,none,15,2.0,7.0323354200943635,0.5112813678242616,1.0445523289902914,-0.482031673214145,18.901677407712036,0.6284224984641733,0.9907246376811594
21,0.5,30,none,15,20.0,5.986401646159261,0.46062649390485877,0.9791956086722321,-0.49238079692150427,18.901677407712036,0.6284224984641733,0.9907246376811594
21,0.5,30,own75,15,2.0,4.023648490402519,0.34279062890409406,0.8580163532139832,-0.5065498147202285,16.60785875419688,0.469104598182716,0.7918840579710145
21,0.5,30,own75,15,20.0,3.4929044836851806,0.3031722594015265,0.7940667223660101,-0.5167120919896285,16.60785875419688,0.469104598182716,0.7918840579710145
21,0.6,30,none,15,2.0,7.165992965675387,0.5173175993882799,0.9868969042195368,-0.561466085948346,21.198805296907622,0.6992654694432788,0.9907246376811594
21,0.6,30,none,15,20.0,5.981804169048585,0.46038893024886973,0.9231484609575874,-0.5713432005009361,21.198805296907622,0.6992654694432788,0.9907246376811594
21,0.6,30,own75,15,2.0,4.243674759000124,0.35801207973077,0.8268348010316787,-0.5779904146797914,18.700135956167696,0.5297651485258198,0.7918840579710145
21,0.6,30,own75,15,20.0,3.6187679808964925,0.31297594355750724,0.7650492363290049,-0.5878053778264206,18.700135956167696,0.5297651485258198,0.7918840579710145
21,0.8,30,none,15,2.0,6.13464765472024,0.46821077326570726,0.8816100254380158,-0.6674044433391024,24.839623172281055,0.8135237456982395,0.9907246376811594
21,0.8,30,none,15,20.0,4.964218845916094,0.40385878943960907,0.8199777422399291,-0.676420724484821,24.839623172281055,0.8135237456982395,0.9907246376811594
21,0.8,30,own75,15,2.0,3.940998026566974,0.33690308118585954,0.7581076356252595,-0.6750459885197965,22.138800048786003,0.6305642778401928,0.7918840579710145
21,0.8,30,own75,15,20.0,3.263515522004551,0.284564629356306,0.6987972628699828,-0.68405453285618,22.138800048786003,0.6305642778401928,0.7918840579710145
21,0.3,30,none,16,2.0,2.3908999210391513,0.20267382674817935,0.7273144431337691,-0.4149405126179274,13.074219698975462,0.4418699546546022,0.9901449275362318
21,0.3,30,none,16,20.0,2.1389761126819873,0.17465461465165388,0.6549509677315314,-0.43795298271741967,13.074219698975462,0.4418699546546022,0.9901449275362318
21,0.3,30,own75,16,2.0,2.508515607062184,0.21496370186505365,0.7903591913746698,-0.29611872677632434,11.675215830058306,0.33355754502944396,0.7947826086956522
21,0.3,30,own75,16,20.0,2.2711309093715233,0.18965901721818645,0.7211980186274829,-0.30497503186043684,11.675215830058306,0.33355754502944396,0.7947826086956522
21,0.4,30,none,16,2.0,2.4761986399890334,0.21163289594302181,0.6616357459009475,-0.5343879286001996,16.306830506591123,0.5419442282201958,0.9901449275362318
21,0.4,30,none,16,20.0,2.1550684766936925,0.1765201167789141,0.5922828152594419,-0.5573246389860813,16.306830506591123,0.5419442282201958,0.9901449275362318
21,0.4,30,own75,16,2.0,2.717572464706768,0.23572974278282421,0.7285080975837828,-0.39592118377266816,14.657515361939135,0.41471393846537935,0.7947826086956522
21,0.4,30,own75,16,20.0,2.3986566922503325,0.20349885425461456,0.6619120385963819,-0.40532126560993154,14.657515361939135,0.41471393846537935,0.7947826086956522
21,0.5,30,none,16,2.0,2.2798605665898264,0.19062568264376445,0.5921968975256795,-0.6512041651578102,18.952846198026844,0.6240994809448444,0.9901449275362318
21,0.5,30,none,16,20.0,1.9399199993818699,0.1506114966128338,0.5255808958844147,-0.6713767849522301,18.952846198026844,0.6240994809448444,0.9901449275362318
21,0.5,30,own75,16,2.0,2.623626198392314,0.22655955439402597,0.6605995150399601,-0.482772113474642,17.102796470110412,0.4815144409942142,0.7947826086956522
21,0.5,30,own75,16,20.0,2.2679622574718423,0.18930741677070628,0.5963405513009579,-0.4923573754854865,17.102796470110412,0.4815144409942142,0.7947826086956522
21,0.6,30,none,16,2.0,2.0452045792880527,0.1635585302519671,0.5463416707899714,-0.7404119483915156,21.281028188743026,0.697111572415917,0.9901449275362318
21,0.6,30,none,16,20.0,1.706029760289426,0.11973561806358979,0.48213719220660434,-0.757261544678962,21.281028188743026,0.697111572415917,0.9901449275362318
21,0.6,30,own75,16,2.0,2.5112312972379986,0.21524205562337495,0.6217145951178056,-0.547019345337511,19.23024387756215,0.5421484505187277,0.7947826086956522
21,0.6,30,own75,16,20.0,2.1317784902352512,0.17381665001607183,0.5596453655992988,-0.5732860981928973,19.23024387756215,0.5421484505187277,0.7947826086956522
21,0.8,30,none,16,2.0,1.4292029312026449,0.07853937578023595,0.45880508943963205,-0.8344872689395415,24.794101868621077,0.8102465822996506,0.9901449275362318
21,0.8,30,none,16,20.0,1.1569724373375065,0.03135114326621813,0.3972736465683956,-0.8467551263754304,24.794101868621077,0.8102465822996506,0.9901449275362318
21,0.8,30,own75,16,2.0,1.9469428978021335,0.15149213596714284,0.5376348427296942,-0.6655425575801295,22.449227206800696,0.6360401300047202,0.7947826086956522
21,0.8,30,own75,16,20.0,1.6079923653338126,0.10579294037715625,0.4778124878096792,-0.6881252020013604,22.449227206800696,0.6360401300047202,0.7947826086956522
21,0.3,30,none,17,2.0,2.23297272959459,0.18539892488966592,0.6891669464532347,-0.29966947175066216,13.385598610647039,0.42286727357170856,0.9895652173913043
21,0.3,30,none,17,20.0,1.9923994044035236,0.15713240292522768,0.6138013756620161,-0.31210228572064,13.385598610647039,0.42286727357170856,0.9895652173913043
21,0.3,30,own75,17,2.0,2.345854270996671,0.19784051926522261,0.7601508550989938,-0.2403428515160987,11.409964157099697,0.31060101804581314,0.7797101449275362
21,0.3,30,own75,17,20.0,2.1286661510122054,0.1734536131136799,0.6900389075752004,-0.26649473245830957,11.409964157099697,0.31060101804581314,0.7797101449275362
21,0.4,30,none,17,2.0,2.2670421284532396,0.18920524472420253,0.6217009279215293,-0.3803690813611321,16.69239403678935,0.5224790259403141,0.9895652173913043
21,0.4,30,none,17,20.0,1.9665740938933698,0.15394058502506835,0.549515755276931,-0.406333965015797,16.69239403678935,0.5224790259403141,0.9895652173913043
21,0.4,30,own75,17,2.0,2.4983311740987806,0.21391769379311465,0.6954839336555013,-0.33876190227752045,14.3083827056679,0.3875235291036923,0.7797101449275362
21,0.4,30,own75,17,20.0,2.2117175314668986,0.1830009896061393,0.6281007027042511,-0.368736489771164,14.3083827056679,0.3875235291036923,0.7797101449275362
21,0.5,30,none,17,2.0,2.121257399477073,0.17258773732117483,0.5643895235254213,-0.46294833800125124,19.508165217561945,0.6079654233051338,0.9895652173913043
21,0.5,30,none,17,20.0,1.796453720897651,0.13204628401608076,0.494507433048078,-0.49205881964523224,19.508165217561945,0.6079654233051338,0.9895652173913043
21,0.5,30,own75,17,2.0,2.4969518581095653,0.21377577067867937,0.6465350794852462,-0.4176514048247669,16.79892622592688,0.4548723547195826,0.7797101449275362
21,0.5,30,own75,17,20.0,2.1640601002663598,0.17755769058604698,0.58111126955609,-0.4479311357551783,16.79892622592688,0.4548723547195826,0.7797101449275362
21,0.6,30,none,17,2.0,2.053067943458139,0.16450424106129224,0.5471645010260725,-0.5271062495450809,22.009226143030684,0.6843985119557325,0.9895652173913043
21,0.6,30,none,17,20.0,1.7020026712593803,0.11917549924911608,0.47870443738690893,-0.555779409986675,22.009226143030684,0.6843985119557325,0.9895652173913043
21,0.6,30,own75,17,2.0,2.626923547564307,0.22688576058675203,0.6447638201998919,-0.4791435841092998,19.012052396546867,0.5162230615371293,0.7797101449275362
21,0.6,30,own75,17,20.0,2.234141030417011,0.18553020588330704,0.5805034210472585,-0.5030305577834743,19.012052396546867,0.5162230615371293,0.7797101449275362
21,0.8,30,none,17,2.0,1.5309397534628673,0.09435635076204196,0.47360197507543655,-0.6525604976383952,26.010940037306614,0.8056256072697858,0.9895652173913043
21,0.8,30,none,17,20.0,1.2265436701160348,0.04418078349928978,0.40743538696026455,-0.6776316802134769,26.010940037306614,0.8056256072697858,0.9895652173913043
21,0.8,30,own75,17,2.0,2.2525516759837174,0.1875918832563086,0.5815584071764259,-0.5888961621183446,22.594120809485865,0.6146397320293179,0.7797101449275362
21,0.8,30,own75,17,20.0,1.8580934410224454,0.14016093728699208,0.5190631105125841,-0.6139561256859127,22.594120809485865,0.6146397320293179,0.7797101449275362
21,0.3,30,none,18,2.0,1.581143776588453,0.10185794521501168,0.4630968549589105,-0.38266594160396816,13.510552714087849,0.43909707767761813,0.9889855072463768
21,0.3,30,none,18,20.0,1.4092940317887301,0.07534090208257482,0.38623333519664366,-0.38880589176431424,13.510552714087849,0.43909707767761813,0.9889855072463768
21,0.3,30,own75,18,2.0,1.763592999314034,0.12763022312154404,0.5621497955423788,-0.3237464578195244,11.915619974888061,0.3284450151319749,0.7994202898550725
21,0.3,30,own75,18,20.0,1.5934386155326419,0.10366639216099482,0.486577318953845,-0.33609246872686305,11.915619974888061,0.3284450151319749,0.7994202898550725
21,0.4,30,none,18,2.0,1.4614308462552494,0.08364330111469909,0.398679330711324,-0.47856495116744713,16.704028636647866,0.5356027275702575,0.9889855072463768
21,0.4,30,none,18,20.0,1.2676090944366338,0.05148659916830933,0.3248412123232586,-0.49214846553125247,16.704028636647866,0.5356027275702575,0.9889855072463768
21,0.4,30,own75,18,2.0,1.7558990234346967,0.12658689036771742,0.504168790017547,-0.4340312690842487,14.920458401803131,0.41013496826985524,0.7994202898550725
21,0.4,30,own75,18,20.0,1.5463780339249928,0.09668356278239565,0.43138521314879125,-0.4470919472734276,14.920458401803131,0.41013496826985524,0.7994202898550725
21,0.5,30,none,18,2.0,1.2570952411075695,0.049634089904195156,0.3402533183878383,-0.5853394423182595,19.33138258992406,0.6158226769766497,0.9889855072463768
21,0.5,30,none,18,20.0,1.0662148018368236,0.013666738418219637,0.26903457740612463,-0.610158422066605,19.33138258992406,0.6158226769766497,0.9889855072463768
21,0.5,30,own75,18,2.0,1.6007204609036245,0.10473229768701398,0.4419643225934591,-0.5130293829520307,17.419311100715966,0.4788636035821306,0.7994202898550725
21,0.5,30,own75,18,20.0,1.3800046945696234,0.0705700378262506,0.3713013036379847,-0.5275135128588349,17.419311100715966,0.4788636035821306,0.7994202898550725
21,0.6,30,none,18,2.0,1.095419089039128,0.01948260714330252,0.31303751930061274,-0.6853376498589043,21.657473862210693,0.6873761656970411,0.9889855072463768
21,0.6,30,none,18,20.0,0.9108341129626866,-0.0195789882434233,0.24434633765701583,-0.7065400603757126,21.657473862210693,0.6873761656970411,0.9889855072463768
21,0.6,30,own75,18,2.0,1.449176708201961,0.08171317106201537,0.40447709261101944,-0.6022530611190836,19.616901118639245,0.5407204068104421,0.7994202898550725
21,0.6,30,own75,18,20.0,1.2261630273405875,0.04411216850944388,0.3362083523856781,-0.6267249071251861,19.616901118639245,0.5407204068104421,0.7994202898550725
21,0.8,30,none,18,2.0,0.6418627041773568,-0.08960001912236137,0.2057337399279484,-0.8141939137845142,25.336397688599735,0.8024852896010171,0.9889855072463768
21,0.8,30,none,18,20.0,0.5172084979633467,-0.13028258019293337,0.140275712816039,-0.8295218158804482,25.336397688599735,0.8024852896010171,0.9889855072463768
21,0.8,30,own75,18,2.0,0.9158760802596554,-0.018432463328191484,0.2826408545232389,-0.7410291072433761,23.038822436301572,0.6406470050588449,0.7994202898550725
21,0.8,30,own75,18,20.0,0.7526397700902416,-0.058389241111660994,0.21791069457733184,-0.7609307733944808,23.038822436301572,0.6406470050588449,0.7994202898550725
21,0.3,30,none,19,2.0,2.703863859559741,0.2344073622331675,0.7672653988613041,-0.3826618000972227,13.197555095097119,0.4301378315983886,0.9884057971014493
21,0.3,30,none,19,20.0,2.4164204623197927,0.20538035502687557,0.6998161359047348,-0.3909542305228527,13.197555095097119,0.4301378315983886,0.9884057971014493
21,0.3,30,own75,19,2.0,3.1494688416918915,0.2749268828113631,0.9059927535489025,-0.30299929375030155,12.304408437661241,0.33631044316536196,0.8168115942028985
21,0.3,30,own75,19,20.0,2.836185190258007,0.2469572934618678,0.8373369783510938,-0.3121117115920802,12.304408437661241,0.33631044316536196,0.8168115942028985
21,0.4,30,none,19,2.0,2.875143873769072,0.2505642288778993,0.7078256874631774,-0.47721353697276103,16.42498332946294,0.5316930945168145,0.9884057971014493
21,0.4,30,none,19,20.0,2.4997606472000387,0.214064712604366,0.643051234196061,-0.4811295310864405,16.42498332946294,0.5316930945168145,0.9884057971014493
21,0.4,30,own75,19,2.0,3.7531795233648975,0.323153008816115,0.8625044328426102,-0.3759304407432573,15.3751839214808,0.42310781314798157,0.8168115942028985
21,0.4,30,own75,19,20.0,3.2925399781773725,0.2869749398648438,0.7969224866252653,-0.3860496867358908,15.3751839214808,0.42310781314798157,0.8168115942028985
21,0.5,30,none,19,2.0,2.7464861525572464,0.23850170902196388,0.6476698584665062,-0.5585150454504992,19.266519588875273,0.6221473554160304,0.9884057971014493
21,0.5,30,none,19,20.0,2.330732425284204,0.1962015732695377,0.5854195670272861,-0.562645749664072,19.266519588875273,0.6221473554160304,0.9884057971014493
21,0.5,30,own75,19,2.0,4.032902008611591,0.34344384586708876,0.8125328888884684,-0.44296161889281893,18.060067430346876,0.5004841561317983,0.8168115942028985
21,0.5,30,own75,19,20.0,3.457874999022471,0.3003942863070046,0.7496529906922245,-0.45373883652648817,18.060067430346876,0.5004841561317983,0.8168115942028985
21,0.6,30,none,19,2.0,2.458270894395436,0.20977033815971402,0.5976224509482334,-0.6282223866326093,21.72387521011237,0.7015498445321232,0.9884057971014493
21,0.6,30,none,19,20.0,2.04286749265442,0.16327690111499482,0.5374806057978831,-0.6342933055514619,21.72387521011237,0.7015498445321232,0.9884057971014493
21,0.6,30,own75,19,2.0,4.101951658721857,0.34828120129580786,0.7734404571886844,-0.48931971896691984,20.360770301037714,0.5684896889529627,0.8168115942028985
21,0.6,30,own75,19,20.0,3.448749431056433,0.29966695298472845,0.7127959997728158,-0.5158348462536715,20.360770301037714,0.5684896889529627,0.8168115942028985
21,0.8,30,none,19,2.0,1.6966965956168996,0.11843589175451363,0.5068721954910753,-0.735049576100862,25.200127128272825,0.8139717760400691,0.9884057971014493
21,0.8,30,none,19,20.0,1.3687719033174461,0.06871916893711627,0.44750101381413976,-0.7404935449520199,25.200127128272825,0.8139717760400691,0.9884057971014493
21,0.8,30,own75,19,2.0,3.4853580298816222,0.30257565867363057,0.702748842916008,-0.6326122779272527,23.523716718105653,0.663884975205181,0.8168115942028985
21,0.8,30,own75,19,20.0,2.8523434295991756,0.2484579926205459,0.643183941596126,-0.6747636611426292,23.523716718105653,0.663884975205181,0.8168115942028985
21,0.3,30,none,20,2.0,3.6348362175164692,0.3142080866350905,0.9644002648290152,-0.33150262719598145,13.901693574951535,0.4545007278081718,0.9878260869565217
21,0.3,30,none,20,20.0,3.2289785166370253,0.2816744170687564,0.8910667233398994,-0.33526595039183626,13.901693574951535,0.4545007278081718,0.9878260869565217
21,0.3,30,own75,20,2.0,3.5425550612977497,0.307072357525366,1.0033962392645246,-0.26138127057562877,11.793962811624063,0.35060443336253,0.8197101449275362
21,0.3,30,own75,20,20.0,3.204060333568172,0.2795739804780173,0.9355508392107181,-0.2728894008980012,11.793962811624063,0.35060443336253,0.8197101449275362
21,0.4,30,none,20,2.0,4.501642263787655,0.375085500632659,0.936690457978447,-0.4178757799271635,17.034429628187873,0.5547009216604066,0.9878260869565217
21,0.4,30,none,20,20.0,3.893600480151129,0.3334827056867966,0.8666557022486545,-0.42224202151852586,17.034429628187873,0.5547009216604066,0.9878260869565217
21,0.4,30,own75,20,2.0,4.485139484155879,0.37401669223030787,0.9748011062124697,-0.33756494313334107,14.713961956073424,0.434926619904128,0.8197101449275362
21,0.4,30,own75,20,20.0,3.9568713875360952,0.33804131075450505,0.9094832020472244,-0.3503290068455013,14.713961956073424,0.434926619904128,0.8197101449275362
21,0.5,30,none,20,2.0,4.971871792132,0.40431671306249295,0.8918658335815842,-0.4941520274372825,19.71428575159888,0.6418730627368443,0.9878260869565217
21,0.5,30,none,20,20.0,4.203139946971628,0.355255398224938,0.8250545802748304,-0.4988912123344005,19.71428575159888,0.6418730627368443,0.9878260869565217
21,0.5,30,own75,20,2.0,5.171495375160624,0.41606967902067904,0.9360472395099396,-0.39389275086863595,17.23688956725292,0.509683836966909,0.8197101449275362
21,0.5,30,own75,20,20.0,4.465305127570605,0.37272800334172906,0.8732627037796837,-0.4071191662563193,17.23688956725292,0.509683836966909,0.8197101449275362
21,0.6,30,none,20,2.0,5.287065864231042,0.42271138116324547,0.8623736345828257,-0.5613680780560875,22.042053300252224,0.7189166283750477,0.9878260869565217
21,0.6,30,none,20,20.0,4.3817099091772125,0.36724650681763893,0.7981299929909516,-0.56629580508169,22.042053300252224,0.7189166283750477,0.9878260869565217
21,0.6,30,own75,20,2.0,5.722025498243642,0.4467254492323127,0.9093662485239085,-0.4300726268197965,19.407728603674755,0.5756607950544212,0.8197101449275362
21,0.6,30,own75,20,20.0,4.850041080845559,0.39695983484283914,0.8487348947149393,-0.46100438831761004,19.407728603674755,0.5756607950544212,0.8197101449275362
21,0.8,30,none,20,2.0,5.517065026667488,0.43559576313518145,0.8375011863793961,-0.659552976329421,25.258109007860977,0.8252927540892467,0.9878260869565217
21,0.8,30,none,20,20.0,4.448539716359617,0.3716351879141777,0.7758271555303199,-0.6644830905387595,25.258109007860977,0.8252927540892467,0.9878260869565217
21,0.8,30,own75,20,2.0,6.243145312035178,0.4736704698948204,0.8817869009512986,-0.5547528285373411,22.422993405144265,0.6697497284342384,0.8197101449275362
21,0.8,30,own75,20,20.0,5.157394772019662,0.41525134801571517,0.8236655093931379,-0.5921936682759552,22.422993405144265,0.6697497284342384,0.8197101449275362
