cycle_days,target_volatility,vol_window,stop_mode,gate_mode,cost_bps,basket_multiple,basket_cagr,basket_sharpe,basket_max_drawdown,train_multiple,train_sharpe,test_multiple,test_sharpe,test_max_drawdown,phase_median_multiple,phase_min_multiple,phase_max_multiple,phase_median_sharpe,phase_worst_drawdown,phase_median_exposure,phase_median_turnover
21,0.7,60,own75,btc_ma100,2.0,3.9861398860294806,0.3401306607925336,0.9696328346326986,-0.3550721453692135,2.6005228659225343,1.0076486056298972,1.5328224713053609,0.8998743409359021,-0.19152226486968094,3.4633670166796255,0.5488145303624298,9.78221246329826,0.7892079916843284,-0.7899281741853285,0.31307686283045744,12.879596408125005
21,0.7,60,own75,btc_ma100,20.0,3.5685981675944554,0.3091008654123244,0.9068406779439627,-0.36382248138167517,2.4178732374193195,0.9456127282007541,1.4759244249724779,0.835132159381458,-0.1955755057313795,3.1203931897580346,0.4861026095921683,8.76558140807255,0.742254869247778,-0.8056981875187783,0.31307686283045744,12.879596408125005
21,0.8,20,own75,btc_ma100,2.0,3.378251921593304,0.29399636968489373,0.8977415428227358,-0.3621530571057132,2.3401073802907733,0.9432500917965797,1.4436311555812187,0.8125473698119057,-0.22010042783824524,3.140500460215101,0.45091089003076273,7.462675040935862,0.7325072411153325,-0.8040757620397885,0.3081024097162834,12.686125358038717
21,0.8,20,own75,btc_ma100,20.0,3.0286484835434573,0.2644117905289787,0.8330513954225006,-0.3720269778817432,2.178344297038645,0.8793093869607075,1.3903442571776956,0.746010482880507,-0.22435520167155454,2.8246158233904377,0.3993090116070294,6.693698286824996,0.6909510094067063,-0.8190770847414187,0.3081024097162834,12.686125358038717
21,0.8,30,own75,btc_ma100,2.0,3.5351954727360324,0.3064969863985205,0.9036459997984971,-0.37157870608367893,2.4098852523551337,0.9472772860192826,1.4669559346367866,0.8221984776270332,-0.22644089203284778,3.175219543571746,0.4218878259897246,9.002328025487117,0.7473870482515568,-0.8253212710169692,0.31551897911850235,13.013061083987326
21,0.8,30,own75,btc_ma100,20.0,3.159624614102249,0.27579617398171985,0.8396130084394141,-0.3814013742069835,2.238749639679041,0.8839917426507725,1.4113345048065464,0.7563228041979544,-0.2307848904950831,2.85503524249127,0.371855578442858,8.050832231791738,0.6999353766863583,-0.8391919593705602,0.31551897911850235,13.013061083987326
21,0.8,60,own75,btc_ma100,2.0,3.9191756588313518,0.33533235271972317,0.9203145537867792,-0.3861263098764631,2.5205115954931436,0.94122070644252,1.5549127668522214,0.8845602782441999,-0.2133736133390588,3.4340664743273672,0.4453481182094284,9.778750410343383,0.7621737777963089,-0.8326535229304117,0.3312443877991849,13.830378441347717
21,0.8,60,own75,btc_ma100,20.0,3.4840513155628314,0.302472250230595,0.858062567849435,-0.395080845793757,2.332583167097477,0.8796885032255465,1.4936450561366992,0.8204390664874431,-0.21774720870698405,3.065389896830002,0.3912455722418942,8.705846633037364,0.7166828565141519,-0.8461517210384106,0.3312443877991849,13.830378441347717
28,0.5,20,own75,btc_ma100,2.0,2.3644556902832026,0.19984520644288173,0.8903786998890092,-0.24451462548205993,1.8507487679714674,0.964294793473559,1.2775670751221357,0.7517571346749732,-0.17281509476822998,1.8306917215175624,0.6285322631690508,8.091546964902625,0.5567070915729535,-0.5360301526218467,0.2115249684166331,7.247170011124323
28,0.5,20,own75,btc_ma100,20.0,2.2203111023329947,0.18397266376221855,0.833918503476987,-0.25091783086038233,1.7767647007170038,0.908433060655619,1.2496371080745805,0.6939843633936111,-0.17510138160742095,1.7180618170230195,0.5875198034411391,7.518082126444502,0.5153492401815131,-0.5563941930545135,0.2115249684166331,7.247170011124323
28,0.5,30,own75,btc_ma100,2.0,2.4063176458315074,0.20431162865002306,0.8906934395228182,-0.246660135901269,1.8566567597123451,0.9539583263083456,1.2960487355801416,0.7729828087408881,-0.17096937289161018,1.8429835015147409,0.5944696429807094,8.94898698730472,0.5278474970795988,-0.5569448854540442,0.2213482869892809,7.506588800875554
28,0.5,30,own75,btc_ma100,20.0,2.2562373255455226,0.188003016132815,0.8342396761717397,-0.25303366021657736,1.780685595711458,0.89793614125935,1.2670610303016812,0.7155749843435514,-0.17321447325879413,1.7402940997785166,0.55498187284183,8.277871691931614,0.4953132293862751,-0.5708505596525412,0.2213482869892809,7.506588800875554
28,0.5,60,own75,btc_ma100,2.0,2.70006874634595,0.2340403382761116,0.9261318879456908,-0.25489124835453725,2.0021883454662026,0.9754910095379056,1.3485588168865552,0.8335687766930787,-0.18271907420411893,1.8964525399059862,0.5414452409807565,11.789608369688143,0.5648528130515316,-0.5784574040029272,0.23568467553751515,8.037284232639188
28,0.5,60,own75,btc_ma100,20.0,2.522259952188588,0.21637004184183728,0.8717113194935852,-0.2615086057861302,1.9150046588006804,0.9217842208891438,1.31710382039917,0.7774610998716995,-0.1849778564709157,1.7815552549241511,0.5048286466880519,10.90069451893935,0.5246949939669482,-0.5931454887292303,0.23568467553751515,8.037284232639188
28,0.6,20,own75,btc_ma100,2.0,2.6248955984894,0.226685174167935,0.8815160858267465,-0.2811581381221365,1.9820591669243177,0.9436270224036211,1.3243275691727272,0.764689262317074,-0.1959444201818158,1.8697512813311257,0.5534053801196719,10.617856339375185,0.5361368599488325,-0.6166107114051937,0.240239890458104,8.234327872280959
28,0.6,20,own75,btc_ma100,20.0,2.4444593579574794,0.20832810766960175,0.826531596535705,-0.28824339097558893,1.8928398592142468,0.889592333363639,1.291424282967189,0.7076711337010199,-0.19843784594661096,1.739886057045009,0.5135226697203333,9.729149407822739,0.4953632157205719,-0.6360555812557003,0.240239890458104,8.234327872280959
