date,c7_tv0.5_vw20_own75_btc_ma100_2bps,c7_tv0.5_vw20_own75_btc_ma100_20bps,c7_tv0.5_vw30_own75_btc_ma100_2bps,c7_tv0.5_vw30_own75_btc_ma100_20bps,c7_tv0.5_vw60_own75_btc_ma100_2bps,c7_tv0.5_vw60_own75_btc_ma100_20bps,c7_tv0.6_vw20_own75_btc_ma100_2bps,c7_tv0.6_vw20_own75_btc_ma100_20bps,c7_tv0.6_vw30_own75_btc_ma100_2bps,c7_tv0.6_vw30_own75_btc_ma100_20bps,c7_tv0.6_vw60_own75_btc_ma100_2bps,c7_tv0.6_vw60_own75_btc_ma100_20bps,c7_tv0.7_vw20_own75_btc_ma100_2bps,c7_tv0.7_vw20_own75_btc_ma100_20bps,c7_tv0.7_vw30_own75_btc_ma100_2bps,c7_tv0.7_vw30_own75_btc_ma100_20bps,c7_tv0.7_vw60_own75_btc_ma100_2bps,c7_tv0.7_vw60_own75_btc_ma100_20bps,c7_tv0.8_vw20_own75_btc_ma100_2bps,c7_tv0.8_vw20_own75_btc_ma100_20bps,c7_tv0.8_vw30_own75_btc_ma100_2bps,c7_tv0.8_vw30_own75_btc_ma100_20bps,c7_tv0.8_vw60_own75_btc_ma100_2bps,c7_tv0.8_vw60_own75_btc_ma100_20bps,c14_tv0.5_vw20_own75_btc_ma100_2bps,c14_tv0.5_vw20_own75_btc_ma100_20bps,c14_tv0.5_vw30_own75_btc_ma100_2bps,c14_tv0.5_vw30_own75_btc_ma100_20bps,c14_tv0.5_vw60_own75_btc_ma100_2bps,c14_tv0.5_vw60_own75_btc_ma100_20bps,c14_tv0.6_vw20_own75_btc_ma100_2bps,c14_tv0.6_vw20_own75_btc_ma100_20bps,c14_tv0.6_vw30_own75_btc_ma100_2bps,c14_tv0.6_vw30_own75_btc_ma100_20bps,c14_tv0.6_vw60_own75_btc_ma100_2bps,c14_tv0.6_vw60_own75_btc_ma100_20bps,c14_tv0.7_vw20_own75_btc_ma100_2bps,c14_tv0.7_vw20_own75_btc_ma100_20bps,c14_tv0.7_vw30_own75_btc_ma100_2bps,c14_tv0.7_vw30_own75_btc_ma100_20bps,c14_tv0.7_vw60_own75_btc_ma100_2bps,c14_tv0.7_vw60_own75_btc_ma100_20bps,c14_tv0.8_vw20_own75_btc_ma100_2bps,c14_tv0.8_vw20_own75_btc_ma100_20bps,c14_tv0.8_vw30_own75_btc_ma100_2bps,c14_tv0.8_vw30_own75_btc_ma100_20bps,c14_tv0.8_vw60_own75_btc_ma100_2bps,c14_tv0.8_vw60_own75_btc_ma100_20bps,c21_tv0.5_vw20_own75_btc_ma100_2bps,c21_tv0.5_vw20_own75_btc_ma100_20bps,c21_tv0.5_vw30_own75_btc_ma100_2bps,c21_tv0.5_vw30_own75_btc_ma100_20bps,c21_tv0.5_vw60_own75_btc_ma100_2bps,c21_tv0.5_vw60_own75_btc_ma100_20bps,c21_tv0.6_vw20_own75_btc_ma100_2bps,c21_tv0.6_vw20_own75_btc_ma100_20bps,c21_tv0.6_vw30_own75_btc_ma100_2bps,c21_tv0.6_vw30_own75_btc_ma100_20bps,c21_tv0.6_vw60_own75_btc_ma100_2bps,c21_tv0.6_vw60_own75_btc_ma100_20bps,c21_tv0.7_vw20_own75_btc_ma100_2bps,c21_tv0.7_vw20_own75_btc_ma100_20bps,c21_tv0.7_vw30_own75_btc_ma100_2bps,c21_tv0.7_vw30_own75_btc_ma100_20bps,c21_tv0.7_vw60_own75_btc_ma100_2bps,c21_tv0.7_vw60_own75_btc_ma100_20bps,c21_tv0.8_vw20_own75_btc_ma100_2bps,c21_tv0.8_vw20_own75_btc_ma100_20bps,c21_tv0.8_vw30_own75_btc_ma100_2bps,c21_tv0.8_vw30_own75_btc_ma100_20bps,c21_tv0.8_vw60_own75_btc_ma100_2bps,c21_tv0.8_vw60_own75_btc_ma100_20bps,c28_tv0.5_vw20_own75_btc_ma100_2bps,c28_tv0.5_vw20_own75_btc_ma100_20bps,c28_tv0.5_vw30_own75_btc_ma100_2bps,c28_tv0.5_vw30_own75_btc_ma100_20bps,c28_tv0.5_vw60_own75_btc_ma100_2bps,c28_tv0.5_vw60_own75_btc_ma100_20bps,c28_tv0.6_vw20_own75_btc_ma100_2bps,c28_tv0.6_vw20_own75_btc_ma100_20bps,c28_tv0.6_vw30_own75_btc_ma100_2bps,c28_tv0.6_vw30_own75_btc_ma100_20bps,c28_tv0.6_vw60_own75_btc_ma100_2bps,c28_tv0.6_vw60_own75_btc_ma100_20bps,c28_tv0.7_vw20_own75_btc_ma100_2bps,c28_tv0.7_vw20_own75_btc_ma100_20bps,c28_tv0.7_vw30_own75_btc_ma100_2bps,c28_tv0.7_vw30_own75_btc_ma100_20bps,c28_tv0.7_vw60_own75_btc_ma100_2bps,c28_tv0.7_vw60_own75_btc_ma100_20bps,c28_tv0.8_vw20_own75_btc_ma100_2bps,c28_tv0.8_vw20_own75_btc_ma100_20bps,c28_tv0.8_vw30_own75_btc_ma100_2bps,c28_tv0.8_vw30_own75_btc_ma100_20bps,c28_tv0.8_vw60_own75_btc_ma100_2bps,c28_tv0.8_vw60_own75_btc_ma100_20bps
2026-05-19,0.00672773146754987,0.006470339722320965,0.0064909247230343315,0.00620763382734546,0.005843790079225927,0.0055167058240292366,0.006814733692852618,0.0065033015523290804,0.006740906841450186,0.006397727057287884,0.006656438194663471,0.006259258086982499,0.006894508421659348,0.006528083803027226,0.006799812412039149,0.006395525929591346,0.00668356883419452,0.006215808069955998,0.006966911583795635,0.006544494224805519,0.006735589564150356,0.006277191778766321,0.006325827105887202,0.005822296845420667,0.00323924850912596,0.0030927100421959198,0.003044063941948053,0.0028854341133745442,0.0024242544507758835,0.002237456869821678,0.003248552887323619,0.003074028384069481,0.003115727069578903,0.0029269157799555507,0.0027063682179266357,0.0024846603556248825,0.0032505648221585826,0.003048434551891545,0.003086620173303673,0.0028680662671967355,0.002585689907808101,0.0023304066345915925,0.003244917373084228,0.0030155394301759064,0.0029902677126252115,0.0027465288282337375,0.002262717073062486,0.0020029614607541346,-0.002621379842245562,-0.0027352868716293936,-0.0027565088580851784,-0.0028790435871746387,-0.0029198072534505296,-0.003055897484089446,-0.0026264147274925715,-0.00276317197707194,-0.00272076601648422,-0.0028678896244299645,-0.003011291179144306,-0.0031722401118833075,-0.002635829699918311,-0.0027943458240925426,-0.002750992178384804,-0.0029155509253966584,-0.003103859547461433,-0.0032770299556670007,-0.0026487585606698068,-0.002817773806031585,-0.0028249829478802237,-0.0029981533560857914,-0.003322722638246781,-0.0034958930464523484,0.0020324628319593196,0.0019292688126753674,0.0023122796816032348,0.0022058644178768023,0.0024815452851967685,0.002370305239117251,0.002775434956557097,0.002664403668338886,0.003155426721252047,0.003040520414741974,0.0031668090187395464,0.0030460973191852947,0.0034570903351012444,0.0033382032419705704,0.003469309762900433,0.0033458907026415424,0.00322080285659481,0.0030909250504406343,0.003563968304573728,0.0034372068705523944,0.003527667270899426,0.0033977894647452505,0.003171554991498769,0.0030416771853445934
2026-05-20,0.03989752344715785,0.03945370532305154,0.04433836548911706,0.043871511378323645,0.04773494435674751,0.047286536882363936,0.047331919761707794,0.046847796073045976,0.05265223565965327,0.05212928507695077,0.05672301036769732,0.0561887679754577,0.05474460731330723,0.05421918788970238,0.060943988211981735,0.060372098618155415,0.06550441144335895,0.06492072507532488,0.062136674480659924,0.06156896915172437,0.06568855002505201,0.06510486365701795,0.06666854156637128,0.06608485519833722,0.02884387352681125,0.02870569002725081,0.031668526371433914,0.03150807259631094,0.03370452507901599,0.03352051058463178,0.03423233287288639,0.03406413189932351,0.03767588359787112,0.0374801758371495,0.04028042752755819,0.04005591621370441,0.03964416690681381,0.03944515774472146,0.04368459013260895,0.04345257825769539,0.04668621401534807,0.046420838946505345,0.045081384872515624,0.04485077802673555,0.047964646484789916,0.04771399946504819,0.049350011619165586,0.04906784854321019,0.02209758514848626,0.02194964577378416,0.024123642701576773,0.023965197156428603,0.025806129076692632,0.025649664609618896,0.02594641808799312,0.025785043525105848,0.02841052432630256,0.028236207465401727,0.030629122474619637,0.03045104167720643,0.029805540627195325,0.029630400819327045,0.03269215167148319,0.03250152180687441,0.035242908468388005,0.03504834634570998,0.03367655590367781,0.03348732079403262,0.03581555836505115,0.03562099624237313,0.037239286257034133,0.03704472413435611,0.023841083696966397,0.023730129165939823,0.026000032448741526,0.0258811982898804,0.02743969883683382,0.027318577831163735,0.027829705425302102,0.02770867450313665,0.03039711644705931,0.03026637880138369,0.032239674579363796,0.0321061139813039,0.03174668686549243,0.03161533200959122,0.03456266301658364,0.03441969061812706,0.03659225946854392,0.0364463378765354,0.035430777323409754,0.03528885099117586,0.037725959001622865,0.03758003740961435,0.038917465425083266,0.03877154383307475
2026-05-21,0.032815115426332274,0.03257188076030266,0.036214379478334946,0.035928977035938434,0.03885548316352816,0.03852941676670613,0.03801513270997359,0.0377198217663764,0.042015952283560906,0.04166877775621246,0.045128449808704944,0.04473103227886664,0.043102104330992166,0.042753521043801826,0.04768415979305656,0.04727356315862389,0.051162361473925645,0.05069141044991886,0.04808242282771448,0.04767934658710165,0.05152450199705821,0.05104879275269382,0.0529603276707726,0.052427218443880444,0.01781077137601162,0.017707605386589702,0.020122068646602036,0.02000095678448416,0.022632458778489826,0.022487171523504285,0.021208098221059735,0.021082927386405683,0.023884567057764403,0.02373735082945439,0.026655210260652033,0.026478028473934274,0.02457627422541905,0.024428621159828023,0.02768192193743884,0.02750794071698207,0.030891360661158846,0.030681261128000452,0.02791980420244518,0.02774918210254785,0.03060294784861659,0.030401525224028652,0.03306647670700178,0.03282912165692625,0.01591631286971245,0.015782316036344585,0.017519595677987058,0.01737757409745199,0.019173433121838064,0.019031740276376732,0.01828014767313904,0.018136100940752502,0.02013879423078117,0.019984981931083584,0.022183364327875148,0.022021661261983058,0.02062318698911479,0.02046895922788024,0.022779780199994937,0.022614000761068728,0.025147281733026716,0.024972152852062345,0.022948556104976297,0.022784016185064416,0.024835256491518427,0.024657333493297483,0.026703546607882798,0.026519334979132385,0.010457556844753598,0.010357059219727701,0.011398908220201657,0.011292392034800357,0.01234216422454955,0.012230793211068418,0.0117145917152038,0.011606556665913897,0.012803625665413324,0.012688266440640136,0.014175035571834348,0.01405375827241528,0.013003935766641966,0.012888264945716056,0.014577383414955533,0.014453048835760877,0.01634633343643738,0.0162149867757141,0.014696527204199783,0.014573122264265872,0.01607236539218465,0.015938923143518944,0.017466639670032254,0.017328480948469446
2026-05-22,-0.028783394420425528,-0.029010125559250883,-0.03192938211065772,-0.03219396561165672,-0.03427630554006743,-0.0345751582425322,-0.033491181950505045,-0.0337621467089961,-0.037148395902295225,-0.03746438792780645,-0.03987263666456252,-0.04022942030642044,-0.03804320615307934,-0.03835803158709751,-0.0421819187732246,-0.0425488133096155,-0.045189468957449304,-0.0456035660565879,-0.042450031985144264,-0.04280834422606071,-0.04572720461505445,-0.046144494173068935,-0.04695215716401356,-0.04741816417192974,-0.030093084386751106,-0.030185201891472533,-0.0332031438364034,-0.03331030713759201,-0.036272299011110606,-0.03639980806975908,-0.035284575172959916,-0.035394998595066604,-0.03906230393473096,-0.03919074968687069,-0.04301723030872756,-0.04317045541422047,-0.040431399242731245,-0.04056010252564078,-0.044814191440345756,-0.04496389113324779,-0.04944598417182988,-0.04962505804521848,-0.045540531958572564,-0.045687495415550984,-0.04986991642740821,-0.0500408522312552,-0.05417981428365875,-0.05438246361390988,-0.03226298780317887,-0.032387015851638085,-0.035342740997446866,-0.0354728664731525,-0.039808242727789434,-0.03993704687817548,-0.03724015747145325,-0.0373715374242662,-0.04096735856700073,-0.04110594390216201,-0.046736774882400786,-0.0468810100588256,-0.04217789843887511,-0.04231652667997671,-0.04651306833606132,-0.046659972737830686,-0.05325600204258939,-0.05340938039548774,-0.047082922277330436,-0.04722869519065559,-0.05159012563815489,-0.051745208313684815,-0.058252831254393615,-0.05841359190754601,-0.03175628777168716,-0.031818728643752035,-0.034463540272986655,-0.03453342849065067,-0.03780394214876754,-0.037878154722860644,-0.03622163103960992,-0.03629430599165257,-0.03947141504573222,-0.03955258156473418,-0.043968300976763415,-0.04405447804048718,-0.04059517010821221,-0.04067753963236408,-0.044076159427082394,-0.04416797362390655,-0.049163080482003595,-0.04926054805694458,-0.044546105458221893,-0.044637689611980856,-0.048161202538680184,-0.04826310652702494,-0.053189295757579476,-0.05329624580061456
2026-05-23,0.02776896732706811,0.02776896732706811,0.03116646159958747,0.03116646159958747,0.03371899011423191,0.03371899011423191,0.03287289597141523,0.03287289597141523,0.03687913874751146,0.03687913874751146,0.03988858421477844,0.03988858421477844,0.03787424223577223,0.03787424223577223,0.04247128768899062,0.04247128768899062,0.04584356205406908,0.04584356205406908,0.0427792446701914,0.0427792446701914,0.04644889151266932,0.04644889151266932,0.047828357282148896,0.047828357282148896,0.01689919658392582,0.0167183422084546,0.018851338147716692,0.018668500144382687,0.020396865915329694,0.020220370304655604,0.019857216159723783,0.019665695342381568,0.022215933112467317,0.022022012416336216,0.024192000153521003,0.02400575017988486,0.02277732020655129,0.022575046925252567,0.025504608632201362,0.02529951243126762,0.027763998906572836,0.027567922536410914,0.025663360664052837,0.025450247851880197,0.028004981198856145,0.02778861551033072,0.02937844770925194,0.02917247210811817,0.012945093257346427,0.012773390489903537,0.014232425165886086,0.014060722398443196,0.014858185830765865,0.014693161181780365,0.01512421594468241,0.01495251317723952,0.01667876491639261,0.01650706214894972,0.017527861153741258,0.01735615838629837,0.017279464091394317,0.017107761323951427,0.019075399803779935,0.018903697036337045,0.02002719540301734,0.01985549263557445,0.019413302539376582,0.01924159977193369,0.020947222974290615,0.020775520206847725,0.021252826715528486,0.021081123948085596,0.01187782342482982,0.01178331952634863,0.012956308326898877,0.012858921371808598,0.0134552839536996,0.013357508690349617,0.013741528982320996,0.01364225651171212,0.015043079572197027,0.014940594138169536,0.01575894770048952,0.01565603114995805,0.015569251292436569,0.01546553021250203,0.016919124476291098,0.01681191302021278,0.017632919319696357,0.0175252411594129,0.017172477147047994,0.01706459626250435,0.018322503749693624,0.018210899353290934,0.018551651416003043,0.018439550763029573
2026-05-24,0.03656667071399492,0.036179218778363546,0.041094628485093994,0.04068306937290437,0.04480545612061244,0.044366132299200514,0.04302405296606161,0.04260959557838073,0.04831951229273902,0.04787575902231692,0.05266471783941113,0.05218715520712463,0.04929910191021501,0.04885732452503401,0.05532726563673692,0.05485088123900799,0.060196773365955795,0.05968037105012103,0.05540418453182551,0.05493477260369379,0.060592424169946986,0.06008297167583687,0.06343267094179457,0.06288091167917356,0.016746409951123625,0.016653473713743056,0.01841769019954229,0.01830871875341596,0.019368408014974976,0.019232216032486236,0.01917728352370632,0.019064396660552818,0.021134247717663757,0.02100164658783268,0.02231512788532378,0.02214862900366091,0.021493305597205137,0.021359978538517826,0.023677200828027784,0.023520304921714426,0.024910123273203157,0.024712157877160173,0.02369948045652102,0.023545206518695738,0.025315642292166825,0.025133760069159794,0.0253076928320976,0.02507902969499606,0.009469283961798977,0.00934013331658852,0.010306394130262918,0.010169207759533042,0.009970932064963007,0.00982985928391528,0.010804910606459559,0.010666758143899264,0.011768600084199766,0.011620682327392398,0.011366648667345306,0.011207461123249805,0.01205577132204166,0.011908512193647995,0.0131033055498959,0.012944510750652923,0.012505052087443876,0.01233291798216562,0.013224584614026156,0.013068113971315581,0.013822233285485538,0.013652415787448833,0.012275548046674809,0.012091628292467809,0.006512379747904672,0.006432978481663695,0.007209708330089021,0.007118912236751536,0.007136927787005991,0.007037101305933998,0.0076676941503240215,0.007572118325056407,0.00847387746513895,0.008364496312590012,0.008239043872307275,0.00811965321423565,0.008752570453322296,0.008642126107027045,0.009541536534220222,0.009422440434787988,0.009092846437381202,0.00896374585842251,0.009632495832317912,0.009515142850284982,0.010080732335912449,0.00995336921238492,0.008920718406804402,0.008782778591149152
2026-05-25,-0.010254861841805732,-0.01031082568967274,-0.012008436300313183,-0.012058474528783709,-0.013558327095540517,-0.013595421253587385,-0.012561063691302277,-0.012620753985079034,-0.014604806604373069,-0.014656149828036567,-0.016414690462476837,-0.016449560579805973,-0.014796787377636409,-0.01485834604167892,-0.017115501547512815,-0.017166047452642115,-0.019143851416000328,-0.019174226830243533,-0.01696700748603519,-0.017028774358322507,-0.019149401707279887,-0.01918842308475068,-0.020716656589551796,-0.020718461155598198,-0.004251007670144176,-0.004357835743833083,-0.005060080215127565,-0.005182748059438453,-0.005614583959519549,-0.005760451498431455,-0.005423917846943952,-0.0055531873874685245,-0.006394572776578543,-0.006543098756296725,-0.007164074802889117,-0.007341098649919569,-0.006541761511977455,-0.006693900596061619,-0.007624754192531891,-0.007799677949829664,-0.008462119909440156,-0.008671139049183207,-0.0076081421108556025,-0.007783614417668465,-0.008525791463700725,-0.008727704021881444,-0.008983877561081568,-0.009225828180194613,0.00464215259293804,0.00451947524067194,0.005158999682073461,0.005029913922918363,0.007731592030619239,0.007595035508034917,0.005444178561181819,0.005314221288762979,0.006099119805103919,0.005961515603877058,0.009226091958626247,0.00907958228582882,0.00631684872287362,0.006179649094687907,0.00715723164612783,0.007011160953701336,0.010985861810461931,0.010829470753171696,0.0072602364331789,0.007115832013612179,0.00848730069935483,0.008332815466600833,0.012944013004810342,0.012777812328747598,0.002769819810937879,0.0026961993441697624,0.0031264431548605398,0.003042970742248939,0.005020875772109658,0.004926967557649193,0.003283473076772736,0.003195364664607284,0.003737823446990216,0.0036379702393068347,0.0060405178615270195,0.005930635606928949,0.003858627874992891,0.003756110116376673,0.0044888726271532075,0.004379319607833336,0.0073603452504037836,0.007243051957436107,0.004566126217441509,0.0044578229027664685,0.005486424417073457,0.00537056049250796,0.008828958646165092,0.008704308139118032
2026-05-26,-0.013493253154971805,-0.01375059981178206,-0.01570616854730925,-0.01598583187680366,-0.01848428214118206,-0.018806462254586678,-0.01635100471938194,-0.016652286480506047,-0.018968844836113687,-0.019295686855960503,-0.022282417967139003,-0.02265793292405116,-0.01917225072331869,-0.019515391255825448,-0.022185274437810803,-0.022556909918464867,-0.02601376611066177,-0.026438687150844315,-0.02195917938863163,-0.022342248912832412,-0.025036750633716576,-0.02544510982180348,-0.02898771915210999,-0.029434522073927445,-0.011286668187430293,-0.011383032556161592,-0.012976699036858655,-0.013084975892762165,-0.014926284700486094,-0.015059696158233413,-0.013627954718322224,-0.013743959905013124,-0.01567625261038433,-0.015806647012785963,-0.0181386688419967,-0.01829930923219261,-0.01593767869314024,-0.016073481603460307,-0.01830666186956201,-0.018459377022635354,-0.021156298303104264,-0.02134443486580212,-0.018219577758018097,-0.01837535234558405,-0.020626655482502525,-0.02080191951066949,-0.023405622046426117,-0.023621566679758645,-0.011749638834765753,-0.011825212497046515,-0.013172358827154623,-0.013255294335641765,-0.014557589190974607,-0.014661204966555055,-0.014177624350729615,-0.01426686519369269,-0.01590759381011392,-0.01600538237848394,-0.017679399076368417,-0.017801014185342627,-0.01659405230685467,-0.01669652210643501,-0.018610142398548916,-0.018722262543328965,-0.02069619607461658,-0.020835011704121567,-0.019002464309363493,-0.019117741453923736,-0.021120665161171674,-0.021246616363137412,-0.023227664716229914,-0.0233765990235024,-0.0112748006665077,-0.011343634318918784,-0.0123443990726895,-0.012419085533977683,-0.01325118042445013,-0.013337444004511732,-0.01310160824619965,-0.0131835408221424,-0.014402062840905252,-0.014490876166668788,-0.015739785880498357,-0.01584041526824603,-0.014919497891338257,-0.015013523153847689,-0.01643446450445758,-0.01653210811921418,-0.018008443247006196,-0.018114673507051832,-0.016730345002720352,-0.016828368407836476,-0.018322209343770164,-0.01842429914079189,-0.019908828949662304,-0.020020529680116667
2026-05-27,-0.012312325941461541,-0.012573911330688541,-0.013770127887714525,-0.014061760776485435,-0.015644877309454915,-0.015973803952115784,-0.01418542268475953,-0.014494069942674834,-0.01593173028383989,-0.0162749842141753,-0.018185106549610253,-0.018572460585274397,-0.01605591840890703,-0.01641015676429371,-0.01809009423678774,-0.01848313933647337,-0.020723791474896194,-0.02116658352673852,-0.01792410972844538,-0.018322566550981172,-0.020243316661662143,-0.020663257663439412,-0.02297093550348677,-0.02343980216557722,-0.015095499359412734,-0.015271317250534504,-0.01661541867489805,-0.01679107569043492,-0.018280426265618495,-0.01845860135950428,-0.017161200613674772,-0.017346383965420036,-0.018977932269137392,-0.01916774952545025,-0.020984400160185466,-0.021192703043072525,-0.019208976061926192,-0.019403496930332758,-0.02132300102885323,-0.0215229112844126,-0.023660370106264744,-0.023881766132185907,-0.021242216780395323,-0.021446047221501025,-0.02337579264890622,-0.023585763149794856,-0.025592462603139958,-0.025826895934185183,-0.01269747152204956,-0.012762930982114134,-0.014297356624754277,-0.014369945059679298,-0.01661508348453631,-0.01670967891802147,-0.01501141257245001,-0.01508986762997755,-0.016890190021129833,-0.01697718200390971,-0.019545557680680576,-0.01965887747216167,-0.017345837066296926,-0.017437255581503826,-0.01956559037602094,-0.01966694780341992,-0.02274552977575176,-0.02287750888871699,-0.019705034569620958,-0.019809384384831936,-0.022092077129113038,-0.022207761873429526,-0.02552783710231653,-0.025678410445563907,-0.012110552453727849,-0.012198461399288735,-0.013490100480852982,-0.013579946232427528,-0.015696475689928106,-0.015790583868293177,-0.014169134263557306,-0.014261725939429938,-0.015790665257011307,-0.015885573885167734,-0.018394066905142902,-0.018498218346586433,-0.01623761534192907,-0.01633487577613235,-0.018146837418388097,-0.018246792546167782,-0.02123248912326367,-0.02134318713622425,-0.01831947254243866,-0.01842138776299151,-0.020385331381692545,-0.02049031663213686,-0.02360084405482066,-0.023718060720343274
2026-05-28,-0.0026081745331598682,-0.002983144479000499,-0.0007579289793327845,-0.0011527319801689323,0.0004565533239209004,4.603662578125548e-05,-0.0007286488550755722,-0.0011283948632570143,0.0015054979884244282,0.001082256854910321,0.002972186761531976,0.002530361132254355,0.001160992031932048,0.0007367636165322354,0.0037839474053713573,0.0033326565204193476,0.005506134133746772,0.005033471781972649,0.0030609041084438088,0.0026124817509401354,0.006077709686394904,0.005598749528987963,0.007730317603790758,0.007237329259067504,0.0030532790627862245,0.002883508697215098,0.00504568922404094,0.004867334274801912,0.006377859268863758,0.006189491855226318,0.005762038966552553,0.00558184620964106,0.008094947814593792,0.007903997190523713,0.009643419251663423,0.009439820168142139,0.008393606374889546,0.008202565365410894,0.011051586973150658,0.010847426414245052,0.0127655640942473,0.012545847722633103,0.010952481021759322,0.01075013925293867,0.013239668436225562,0.013021637625518992,0.013986187375970913,0.013749388546327528,-0.005133834309334107,-0.005236247308713357,-0.0040467047540846245,-0.0041529019447164505,-0.0034883224695734134,-0.003603323617305241,-0.003885185616504686,-0.003992060295250132,-0.002816762986698703,-0.002928348937370468,-0.002799993785716963,-0.0029226573367704825,-0.002715739974872141,-0.0028272302580961534,-0.0015412942355812634,-0.0016584910314265994,-0.0016567475416619912,-0.0017875115826622631,-0.0016246853903209226,-0.0017409533084279236,-0.000819385850827573,-0.000942429594916871,-0.0018518182426391096,-0.0019911595362709844,-0.006821264387229948,-0.0069445114734107615,-0.0061978941309070845,-0.006321141217087898,-0.006225419453539367,-0.006343867944976497,-0.006192628837129546,-0.006315875923310359,-0.005623688933029697,-0.00574693601921051,-0.006245508733170793,-0.006368755819351606,-0.00562407269624564,-0.005747319782426453,-0.005016947569805217,-0.00514019465598603,-0.005850339852701134,-0.005973586938881947,-0.005115222419934494,-0.005238469506115308,-0.004827347820267903,-0.0049505949064487164,-0.006350325750010758,-0.006473572836191571
2026-05-29,0.013900162988375184,0.013637561930178907,0.01823732606865685,0.01791990390876755,0.023978589702308626,0.023593656704879944,0.018042624782342087,0.017721766310582372,0.023239713250106098,0.022850555502604713,0.03011178149139707,0.029637460171467653,0.022176901991019356,0.02179590479055238,0.0282314087777704,0.027767815921761443,0.03622815175354312,0.03566038858212783,0.02630294642854853,0.02585994199941823,0.03321235387035674,0.03267164722264888,0.042249117980255865,0.041591049001669954,0.013120925328553967,0.013008782973822963,0.01640453608241909,0.016266496757036945,0.020101857121261273,0.01992851011932831,0.01685678246880807,0.016718008917141584,0.02073770318835669,0.020565899833477324,0.025122112554944682,0.024904870597349162,0.02051743097320966,0.020350487239070045,0.024980942475148267,0.02477307833465913,0.030014634652525105,0.029749998721955433,0.024108338927189315,0.023911616349555156,0.028692277436270668,0.028445928276264583,0.03362807217508509,0.03331231487446361,0.011999048196070646,0.01193890392193778,0.01364167053569115,0.013567853887230813,0.015032999889444737,0.014934253318964311,0.013903654190672257,0.013829353660186202,0.01605003778412827,0.015958371201292662,0.018400289814595797,0.018276446867072534,0.015730504215590895,0.015641272469108587,0.0181634986637904,0.018052839940265204,0.020798896062358536,0.020647875295121503,0.01748097838143591,0.017376006540877436,0.019881453983393877,0.019750600532155674,0.02228188357614919,0.02210143087902048,0.008591541700846963,0.008490354534909863,0.009735701011484934,0.009625995700937926,0.010532943411711135,0.010416196497344456,0.009885953455193284,0.009776648274230566,0.011387943672776124,0.011268074869138642,0.01286085279141264,0.012724789794235553,0.011119986730763793,0.011002317626543698,0.012815910785239174,0.012685518630565135,0.014444915891401285,0.014294908800896095,0.012294501699834275,0.012168222764125007,0.013943857893927741,0.013802582530271076,0.015377539290403102,0.015213022045756626
2026-05-30,-0.009751687879382345,-0.010072878651221846,-0.011641677467349803,-0.011975547932512083,-0.0161178570196879,-0.01647386211212563,-0.011901906652204999,-0.012235227230762551,-0.014121375459925914,-0.01446959757404728,-0.019431590248639656,-0.019805661058233004,-0.014028917798316705,-0.014374141591518555,-0.01656793275450384,-0.016930175226702673,-0.02270548047748966,-0.023097048094270854,-0.016136451304868387,-0.016493351720640783,-0.018987204149990475,-0.01936313568938521,-0.026051734203176,-0.026460229717177257,0.009811323973019885,0.009650728587100135,0.010345916435560829,0.010178981202979689,0.009199838746684594,0.00902183620046573,0.01093986908910565,0.010773208799826874,0.011516043642551725,0.011341932585491044,0.01010122862088195,0.009914193216085276,0.011967640151419172,0.011795028254818247,0.012569713258471409,0.012388592022371994,0.010842388146846469,0.01064660433845587,0.012902532274204348,0.012724082066318152,0.012940683553717589,0.012752717784020222,0.0099481267163791,0.009743878959378473,0.004246772096712002,0.004066420237494902,0.004756656987916999,0.004550033830024143,0.004483972567870291,0.0042434232301431455,0.005086567436012286,0.00486586988962248,0.00554099970277295,0.005287405965767156,0.004821013509220939,0.0045243579903715995,0.005862480104544149,0.005599694802745876,0.006349247322436479,0.006046310272683241,0.00547195156932517,0.005115638056563877,0.006579959544830086,0.006273173276103999,0.00670703960578614,0.006352112895255464,0.005042533467033501,0.004622485641470603,0.005398081685648838,0.005224509921692798,0.00601722552673707,0.005825186376107948,0.00644754110934708,0.006232504607158513,0.006380307470572908,0.006181794100539127,0.007012419055838742,0.006790684895652611,0.007275868505736931,0.007018860086263088,0.007320726449239807,0.0070960091091682165,0.008034708039114115,0.007781532046967655,0.008343049263757412,0.00804621137105164,0.008223921678946894,0.007971611291759948,0.00872917399042721,0.008442605401167706,0.008503984893229776,0.00816424550097363
