,TOP20_MOM_top8_biweekly__bull_only__NO_STOP,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_14D,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_14D_CONFIRM2,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_20DMA
2023-06-30,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-01,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-02,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-03,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-04,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-05,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-06,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-07,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-08,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-09,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-10,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-11,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-12,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-13,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-14,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-15,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-16,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-17,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-18,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-19,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-20,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-21,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-22,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-23,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-24,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-25,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-26,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-27,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-28,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-29,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-30,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-07-31,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-01,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-02,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-03,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-04,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-05,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-06,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-07,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-08,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-09,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-10,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-11,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-12,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-13,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-14,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-15,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-16,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-17,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-18,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-19,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-20,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-21,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-22,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-23,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-24,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-25,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-26,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-27,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-28,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-29,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-30,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-08-31,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-01,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-02,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-03,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-04,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-05,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-06,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-07,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-08,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-09,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-10,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-11,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-12,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-13,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-14,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-15,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-16,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-17,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-18,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-19,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-20,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-21,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-22,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-23,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-24,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-25,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-26,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-27,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-28,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-29,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-09-30,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-01,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-02,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-03,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-04,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-05,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-06,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-07,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-08,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-09,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-10,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-11,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-12,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-13,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-14,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-15,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-16,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-17,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-18,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-19,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-20,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-21,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-22,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-23,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-24,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-25,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-26,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-27,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-28,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-29,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-30,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-10-31,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-11-01,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-11-02,114078.04539964709,124982.08934020178,109558.10031808144,116984.62672979366
2023-11-03,115828.51386080061,126899.87470225508,111239.21256539287,118779.69517449681
2023-11-04,118001.35665975406,129280.40666061432,113325.96403899325,121007.89958392191
2023-11-05,120811.40655128717,132359.05255925015,116024.67549426814,123889.54641177083
2023-11-06,125960.729373864,138000.56861782412,120969.97434112061,129170.06823522961
2023-11-07,123915.2879222072,135759.61554613066,119005.5763803183,127072.51121730002
2023-11-08,127425.34744198761,139605.1808427112,122376.56202127432,130672.00313778607
2023-11-09,131308.21929252776,143859.19339017957,126105.58860332555,134653.80623130634
2023-11-10,136909.1438521504,149995.47711809704,131484.59604185095,140397.4361002593
2023-11-11,137866.5495372482,151044.3955357515,132404.0678624417,141379.23541412182
2023-11-12,137299.27482439624,150422.89839672073,131859.2694336045,140797.50717444386
2023-11-13,131025.99142194961,143549.98903090673,125834.54302878893,134364.38750944214
2023-11-14,129462.38104761565,141836.9224122278,124332.88526765234,132760.9380871499
2023-11-15,138658.17310029114,151911.68570129937,133164.32609995076,142191.0286624077
2023-11-16,131466.22127828194,144032.29784888827,126257.3303109001,134815.83393138886
2023-11-17,131182.22220536388,143721.1529885461,125984.58371174513,134524.5988789251
2023-11-18,131265.544813311,143812.43991053026,126064.60495166252,134610.04445396716
2023-11-19,138598.5440810382,151846.35709766287,133107.05967282804,142129.88036226697
2023-11-20,134374.15320302095,147218.18174389825,129050.04556485284,137797.8567174516
2023-11-21,124350.666013919,136236.60884807984,119423.70413207763,127518.98225707636
2023-11-22,134904.09382417225,147798.77624677302,129558.98913529467,127263.94429256221
2023-11-23,137133.80248114525,150241.60953333706,131700.35335542093,127263.94429256221
2023-11-24,138780.70120183684,152045.92553754846,133281.99945238154,127263.94429256221
2023-11-25,140970.6566984149,154445.2058948295,135385.1855925867,127263.94429256221
2023-11-26,138709.85100135597,151968.30318650583,133213.95644424052,127263.94429256221
2023-11-27,133959.53042428097,146763.9276322204,128651.85076910385,127263.94429256221
2023-11-28,136771.37831385175,149844.54338886522,131352.28898300874,127263.94429256221
2023-11-29,135542.933067237,148498.67834512188,130172.51659917804,127263.94429256221
2023-11-30,135075.89389285803,148201.68098843165,129723.98222483956,127263.94429256221
2023-12-01,137249.4374885623,150446.8673203411,131811.4067285612,129191.93368083946
2023-12-02,142651.64185896955,156368.5289243805,136999.5675729938,134276.9907967213
2023-12-03,141565.33904485518,155177.77099971945,135956.30572302418,133254.4615704717
2023-12-04,145568.2976275531,159565.64019466724,139800.66101887415,137022.4184321248
2023-12-05,149144.5523822347,163485.7752016042,143235.21913918387,140388.72197075398
2023-12-06,148027.68844170854,162261.51749862297,142162.60704095633,139337.42577038155
2023-12-07,157374.32595669985,172506.89525637447,151138.91660969768,148135.350163159
2023-12-08,165941.54371655965,181897.9069589143,159366.68821547306,156199.61220250875
2023-12-09,163137.04736092326,178823.73996167636,156673.31025658443,153559.75943651306
2023-12-10,170672.20501804524,187083.45224190596,163909.9135453193,160652.5505337057
2023-12-11,163864.69760283505,179621.35852685003,157372.12989291822,154244.69150994142
2023-12-12,163900.14438507665,179660.21374871774,157406.17221991616,154278.05731765876
2023-12-13,166455.65620684833,182461.45472296717,159860.43078958982,156683.5426867805
2023-12-14,169963.86249045978,186306.99795389562,163229.63662240308,159985.79267646666
2023-12-15,162458.54090320857,178079.9906765232,156021.68725322434,152921.08606275587
2023-12-16,165379.25819600947,181281.5540131078,158826.68129957592,155670.3367824425
2023-12-17,160199.03185314205,175603.21507376124,153851.70337675122,150794.2260282892
2023-12-18,170461.43790066167,186852.41848960266,163707.49734061342,150492.63757623264
2023-12-19,164827.48489533644,180676.72410577806,158296.77009346965,150492.63757623264
2023-12-20,179028.73381000635,180315.3706575665,171935.34399947265,150492.63757623264
2023-12-21,187540.7767428244,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-22,195931.86622345514,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-23,203578.46712173492,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-24,202403.6593310391,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-25,207385.29222138604,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-26,198408.16131785183,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-27,205565.66530551776,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-28,192971.67592214988,180315.3706575665,171591.4733114737,150492.63757623264
2023-12-29,194551.34146660328,180315.3706575665,172851.81289864326,150492.63757623264
2023-12-30,198192.74074022283,180315.3706575665,176087.06412429974,150492.63757623264
2023-12-31,198098.7899069909,180315.3706575665,176003.59221541925,150492.63757623264
2024-01-01,209713.4596146172,180315.3706575665,186322.80512882283,150492.63757623264
2024-01-02,205800.71865168292,180315.3706575665,182846.4766504501,150492.63757623264
2024-01-03,193060.44197167692,180315.3706575665,171527.2027540664,150492.63757623264
2024-01-04,201345.67249030314,180315.3706575665,178888.3296660263,150492.63757623264
2024-01-05,191750.7221718404,180315.3706575665,170363.5641994083,150492.63757623264
2024-01-06,183292.75144281666,180315.3706575665,162848.96387368208,150492.63757623264
2024-01-07,174289.45454573777,180315.3706575665,154849.8610199402,150492.63757623264
2024-01-08,194103.73266109338,180315.3706575665,172454.12870423708,150492.63757623264
2024-01-09,187660.261600716,180315.3706575665,166729.33829287227,150492.63757623264
2024-01-10,203157.8944847996,180315.3706575665,180498.4232010394,150492.63757623264
2024-01-11,201497.5767979216,180315.3706575665,179023.29113563645,150492.63757623264
2024-01-12,194661.28161630372,174041.66769104512,172949.4907354693,145256.55535341066
2024-01-13,200076.4206460082,178883.20484565152,177760.64542258973,144966.04224270384
2024-01-14,190453.44822928394,170279.55159912247,169210.98333768474,144966.04224270384
2024-01-15,198012.24959208045,169938.99249592423,175926.70428337864,144966.04224270384
2024-01-16,198131.0082979471,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-17,195324.39033435908,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-18,180848.7250911538,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-19,179431.67024357247,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-20,177204.7455034049,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-21,174770.20284760027,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-22,164797.95484298244,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-23,167708.91433518348,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-24,174459.41031970552,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-25,169360.3275453584,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-26,181085.04355644432,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-27,180143.87045425488,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-28,178596.07282221148,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-29,188753.1413866693,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-30,187581.85036732236,169938.99249592423,175574.85087481188,144966.04224270384
2024-01-31,180672.79037703032,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-01,182700.3715997503,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-02,182864.53761349063,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-03,181003.3484298385,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-04,179539.6018174693,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-05,183034.89325493952,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-06,186513.06304724456,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-07,191160.20143253825,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-08,190897.48734336297,169938.99249592423,175574.85087481188,144966.04224270384
2024-02-09,200754.94713386774,178714.20902014375,184641.08876410016,152451.71925334862
2024-02-10,202514.4704919409,180280.55560178406,186259.381678814,153787.88737689584
2024-02-11,202998.3429728885,180711.30407863975,186704.4155022922,154155.33631239156
2024-02-12,211386.66448325454,188178.67793484707,194419.43741676843,160525.361331264
2024-02-13,209642.36433054387,186625.88321403984,192815.14579693042,159200.75358948167
2024-02-14,217268.96182945019,193415.16217822488,199829.58447387427,164992.33141787883
2024-02-15,217659.1789511355,193762.53764888566,200188.48030797954,165288.65921419134
2024-02-16,212300.44139429106,188992.13195034323,195259.86882904524,161219.27629122077
2024-02-17,210467.84801874415,187360.73765474945,193574.37095736776,159827.6193742526
2024-02-18,214802.02529293747,191219.0687911375,197560.65982461066,163118.95932095367
2024-02-19,215393.34809093835,191745.47069370103,198104.51932492532,163568.00517748654
2024-02-20,212435.90348055708,189112.72175370736,195384.45787380607,161322.14512827678
2024-02-21,206672.26292066192,183981.86705526136,190083.44346087438,156945.28206682293
2024-02-22,202919.97944606238,180641.54402583558,186632.34192642695,154095.82766983027
2024-02-23,195403.32423224664,173950.1368640561,179719.0208732834,148387.73914329085
2024-02-24,199214.6699826089,177343.0377653927,183224.44397269055,151282.04496542443
2024-02-25,204890.2331164942,182395.48499370355,188444.45060939464,155592.02272609586
2024-02-26,208336.62759297015,185463.50235331603,191614.21572618038,158209.18743692935
2024-02-27,203337.996070276,181013.66691207158,187016.80589963522,154413.2661885202
2024-02-28,207877.5591203041,185054.83467090075,191191.99498482147,157860.57446916882
2024-02-29,207312.4475601366,184551.7662936312,190672.2428430577,157431.43321936426
2024-03-01,213820.51476166342,190345.3175797932,196657.9315197036,162373.6079854361
2024-03-02,217573.04765479322,193685.8626442721,200109.26245277678,165223.2517888882
2024-03-03,221341.38914620224,197040.48069264268,203575.13308631454,168084.9005168568
2024-03-04,218273.17048409762,194309.119502658,200753.1890075987,165754.91952878606
2024-03-05,209532.51236590798,186528.0918158726,192714.1112438954,159117.33287626292
2024-03-06,228478.51446689168,203394.02626935075,210139.38770953525,173504.77704393517
2024-03-07,239127.463169359,212873.83471954297,219933.58461819467,181591.50447511178
2024-03-08,249863.99097576988,222431.6070282175,229808.3309794877,189744.73878523448
2024-03-09,253533.9476675708,225698.64187182728,233183.713798021,192531.67487442237
2024-03-10,247895.7570583932,220679.46406620104,227998.07993145485,188250.07751346644
2024-03-11,260661.80822516186,232043.939856969,239739.44730646946,197944.51581367094
2024-03-12,262590.9352654091,233761.26945715697,241513.73044200786,199409.47963220993
2024-03-13,266637.0619447445,237363.17486181206,245235.0894720884,202482.07623512304
2024-03-14,269644.5428033632,240040.46660712012,248001.1709465452,204765.9334155502
2024-03-15,252959.89557554922,225187.6145371256,232655.73874788443,192095.74425543088
2024-03-16,228333.84564704742,203265.24053292203,210006.330921707,173394.91668620807
2024-03-17,246489.5671815013,219427.65874250315,226704.75972398208,173048.12685283564
2024-03-18,231487.62455402038,206072.76837136803,212906.9676403451,173048.12685283564
2024-03-19,209601.88097186503,205660.6228346253,192777.91188797826,173048.12685283564
2024-03-20,233227.47735329354,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-21,231622.33955459695,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-22,232002.98038168348,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-23,237338.91830631805,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-24,249147.0179100112,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-25,256644.43845472357,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-26,261035.38899735245,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-27,265681.38890393387,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-28,274657.27792487957,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-29,275900.99008363683,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-30,271491.16296429205,205660.6228346253,192392.3560642023,173048.12685283564
2024-03-31,286861.7958439343,205660.6228346253,192392.3560642023,173048.12685283564
2024-04-01,273893.54609089677,205660.6228346253,192392.3560642023,173048.12685283564
2024-04-02,254531.42130958408,205660.6228346253,192392.3560642023,173048.12685283564
2024-04-03,252392.57649263335,205660.6228346253,192392.3560642023,173048.12685283564
2024-04-04,262707.23064419755,205660.6228346253,192392.3560642023,173048.12685283564
2024-04-05,260480.8710952483,203647.2876169795,190508.9118699222,171354.05492337054
2024-04-06,265044.8058894718,207215.43040534,193846.85468252457,174356.38185090176
2024-04-07,267264.85392076493,208951.0924447492,195470.53988045207,175816.81244101454
2024-04-08,277478.8267963288,216936.50750864996,202940.7731079855,182535.94564164488
2024-04-09,274249.4162434009,214411.7128972831,200578.86650105246,180411.5186504046
2024-04-10,274676.4191819347,213982.88947148854,200891.16530765308,180692.417146614
2024-04-11,276806.75513799605,213982.88947148854,202449.23743479294,182093.83177980865
2024-04-12,248597.32413778803,213982.88947148854,181817.5957264306,163536.61347567016
2024-04-13,224177.47934261448,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-14,245004.39400244816,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-15,232546.9108113945,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-16,228783.32500236298,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-17,219794.118669828,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-18,230083.1837170401,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-19,228955.91123226524,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-20,240500.16232727218,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-21,238922.9074360166,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-22,244223.45679817605,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-23,242265.01828090812,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-24,234879.67452419281,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-25,234308.82017706262,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-26,231745.79177382143,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-27,231284.47610338274,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-28,230074.05917803553,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-29,228115.3622587621,213982.88947148854,181453.96053497773,163209.5402487188
2024-04-30,215578.23578906467,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-01,213511.86223778545,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-02,216303.93441666075,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-03,228521.31954195866,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-04,233497.01433240902,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-05,234764.45226555513,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-06,231494.54845109637,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-07,224793.0983919581,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-08,220275.8176268839,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-09,231044.4854264194,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-10,224288.73057421815,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-11,225082.1539632411,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-12,224364.12190028428,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-13,229163.16135331665,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-14,223617.846579314,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-15,237799.52507106963,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-16,232334.99837258257,213982.88947148854,181453.96053497773,163209.5402487188
2024-05-17,237699.43426176434,218813.96308895017,185550.63127201464,166894.30825031496
2024-05-18,236069.1700939078,217313.22513154402,184278.0302394316,165749.6618130834
2024-05-19,232525.5951129469,214051.19092647723,181511.87904214716,163261.63529750778
2024-05-20,249429.9885969827,229612.51248933587,194707.62303697382,175130.6036258144
2024-05-21,245336.51932435582,225844.27367501904,191512.21868110113,172256.4835223284
2024-05-22,243640.94809411347,224283.41737032813,190188.6382816978,171065.98347574938
2024-05-23,238002.96678381466,219093.3796314526,185787.57189096452,167107.42550259782
2024-05-24,240179.38731535012,221096.88125244927,187486.5082169764,168635.5410414526
2024-05-25,245014.84647380107,225548.1580722764,191261.11753452555,172030.6295229574
2024-05-26,238620.33143242137,219661.69400650446,186269.4931064263,167540.89159934063
2024-05-27,246001.4326550207,226456.35893910608,192031.25688844573,172723.3346560401
2024-05-28,245173.99187550665,225694.65920368518,191385.34807736304,172142.36921561323
2024-05-29,244731.70733718804,225287.51463919337,191040.09620269306,171831.83094150358
2024-05-30,239949.56913230775,220885.32236684408,187307.10977173506,168474.18034321908
2024-05-31,238919.30190806414,219936.91096200608,186502.8725448734,167750.80573260156
2024-06-01,239441.80684604542,220417.9023306575,186910.7452913369,168117.66861745692
2024-06-02,239613.53348907444,220575.98511047498,187044.79688098087,168238.24189263314
2024-06-03,239423.38475908685,220400.94389797005,186896.36482015435,167901.7654088479
2024-06-04,245344.85003576573,219960.1420101741,191518.72172039465,167901.7654088479
2024-06-05,248201.61987861685,219960.1420101741,193748.7457395353,167901.7654088479
2024-06-06,247021.5459412582,219960.1420101741,192827.56784651845,167901.7654088479
2024-06-07,235611.70130383398,219960.1420101741,183920.92538115088,167901.7654088479
2024-06-08,231938.7350370387,219960.1420101741,181053.7700109191,167901.7654088479
2024-06-09,235297.5385958944,219960.1420101741,183675.68672939995,167901.7654088479
2024-06-10,234035.06813222586,219960.1420101741,182690.18925767267,167901.7654088479
2024-06-11,222731.56587162713,219960.1420101741,173866.55874903197,167901.7654088479
2024-06-12,231680.5054445977,219960.1420101741,180852.19332631587,167901.7654088479
2024-06-13,226437.67343452814,219960.1420101741,176759.58455699828,167901.7654088479
2024-06-14,224534.8120489362,219960.1420101741,175274.19132324366,167901.7654088479
2024-06-15,226682.75417303902,219960.1420101741,174923.64294059717,167901.7654088479
2024-06-16,228432.39008998926,219960.1420101741,174923.64294059717,167901.7654088479
2024-06-17,222815.0275822587,219960.1420101741,174923.64294059717,167901.7654088479
2024-06-18,213853.76578557512,219960.1420101741,174923.64294059717,167901.7654088479
